field_1,lat,lng,ids,predictions,label,CLUSTER_ID
463,45.0667,7.7,1.53463855766235E+018,"8 : 0.19033098, 13 : 0.16729403, 8 : 0.053757045",6,1
464,45.0667,7.7,1.52451702474645E+018,"13 : 0.08129862, 8 : 0.078427985, 7 : 0.046499092",6,1
465,45.0667,7.7,1.49951536440424E+018,"3 : 0.8401298, 9 : 0.040125784, 4 : 0.00459493",6,1
505,45.0752363004,7.6953425863,2.20466476537726E+018,"2 : 0.2736217, 12 : 0.11382284, 2 : 0.06986758",6,1
506,45.0752363004,7.6953425863,2.18947485772983E+018,"13 : 0.23660305, 4 : 0.17353852, 5 : 0.077485725",6,1
507,45.0752363004,7.6953425863,1.99134533001341E+018,"3 : 0.22189826, 7 : 0.118999206, 13 : 0.06361352",6,1
628,45.064067509,7.696627748,2.20988592144171E+018,"1 : 0.565091, 5 : 0.09741867, 8 : 0.08396645",6,1
629,45.064067509,7.696627748,2.20971429604729E+018,"9 : 0.19972363, 5 : 0.17566681, 8 : 0.06680637",6,1
630,45.064067509,7.696627748,2.20965856348018E+018,"7 : 0.4497931, 2 : 0.06627758, 2 : 0.05104093",6,1
631,45.064067509,7.696627748,2.20965676118756E+018,"5 : 0.75738233, 1 : 0.048038658, 5 : 0.038463395",6,1
632,45.064067509,7.696627748,2.20961064864943E+018,"5 : 0.23107406, 7 : 0.038780227, 8 : 0.033469744",6,1
633,45.064067509,7.696627748,2.209594245001E+018,"5 : 0.42581755, 8 : 0.13652852, 9 : 0.083209224",6,1
634,45.064067509,7.696627748,2.20468969314141E+018,"9 : 0.29335257, 9 : 0.2132746, 1 : 0.15094529",6,1
635,45.064067509,7.696627748,2.20465993176749E+018,"5 : 0.19387701, 8 : 0.07746465, 1 : 0.07536188",6,1
636,45.064067509,7.696627748,2.20437267500098E+018,"9 : 0.2917047, 1 : 0.22776026, 11 : 0.032409932",6,1
637,45.064067509,7.696627748,2.19954880466402E+018,"9 : 0.38665748, 5 : 0.25932714, 5 : 0.072206266",6,1
638,45.064067509,7.696627748,2.19954596391069E+018,"5 : 0.28423938, 9 : 0.11074004, 8 : 0.046559937",6,1
639,45.064067509,7.696627748,2.19943229959072E+018,"9 : 0.3713062, 9 : 0.23048376, 5 : 0.054038826",6,1
640,45.064067509,7.696627748,2.19466327240883E+018,"5 : 0.40959516, 1 : 0.26294258, 9 : 0.021212636",6,1
641,45.064067509,7.696627748,2.19459445152443E+018,"13 : 0.601694, 13 : 0.28246936, 13 : 0.01977687",6,1
642,45.064067509,7.696627748,2.19449253401356E+018,"8 : 0.5060359, 8 : 0.08287611, 5 : 0.037602562",6,1
643,45.064067509,7.696627748,2.1944732022652E+018,"5 : 0.3895775, 1 : 0.16698992, 1 : 0.037244573",6,1
644,45.064067509,7.696627748,2.1944616857549E+018,"11 : 0.4030075, 11 : 0.04982438, 1 : 0.047167514",6,1
645,45.064067509,7.696627748,2.19433759236425E+018,"7 : 0.08661568, 11 : 0.07640553, 7 : 0.070649005",6,1
646,45.064067509,7.696627748,2.194160670313E+018,"9 : 0.49737805, 9 : 0.25923383, 9 : 0.05039989",6,1
647,45.064067509,7.696627748,2.18960220518584E+018,"2 : 0.61073476, 4 : 0.12246246, 2 : 0.12199241",6,1
648,45.064067509,7.696627748,2.18959648618761E+018,"2 : 0.9997415, 5 : 1.6928383e-05, 4 : 9.69094e-06",6,1
649,45.064067509,7.696627748,2.1894834762779E+018,"7 : 0.8296486, 7 : 0.08998723, 7 : 0.006230122",6,1
650,45.064067509,7.696627748,2.18935927927958E+018,"9 : 0.23907652, 5 : 0.18534315, 5 : 0.049852755",6,1
651,45.064067509,7.696627748,2.18935829121907E+018,"9 : 0.28373623, 8 : 0.23283938, 5 : 0.19629894",6,1
652,45.064067509,7.696627748,2.18927034894497E+018,"5 : 0.7510723, 9 : 0.03768043, 1 : 0.035543114",6,1
653,45.064067509,7.696627748,2.1891073097459E+018,"9 : 0.2950288, 1 : 0.10329503, 1 : 0.06392521",6,1
654,45.064067509,7.696627748,2.18910693209083E+018,"5 : 0.70196575, 5 : 0.052969143, 9 : 0.04069454",6,1
655,45.064067509,7.696627748,2.18439450731166E+018,"7 : 0.45259818, 7 : 0.1717615, 7 : 0.084550865",6,1
656,45.064067509,7.696627748,2.1843732239289E+018,"5 : 0.28079134, 9 : 0.058287527, 1 : 0.027812848",6,1
657,45.064067509,7.696627748,2.18429283241531E+018,"1 : 0.515412, 9 : 0.16731413, 1 : 0.060894035",6,1
658,45.064067509,7.696627748,2.18417342807922E+018,"1 : 0.5332206, 2 : 0.13676319, 11 : 0.08303314",6,1
659,45.064067509,7.696627748,2.18406566512734E+018,"9 : 0.73351973, 9 : 0.08380618, 9 : 0.03601133",6,1
660,45.064067509,7.696627748,2.18404553415624E+018,"14 : 0.9745728, 2 : 0.016958557, 7 : 0.0010779798",6,1
661,45.064067509,7.696627748,2.17940594417016E+018,"8 : 0.7487914, 9 : 0.04876025, 8 : 0.015299303",6,1
662,45.064067509,7.696627748,2.17938775434612E+018,"1 : 0.3991639, 5 : 0.13692652, 5 : 0.11757073",6,1
663,45.064067509,7.696627748,2.17929831782617E+018,"5 : 0.6943736, 1 : 0.017873341, 2 : 0.010338492",6,1
664,45.064067509,7.696627748,2.17926393966648E+018,"7 : 0.1737513, 10 : 0.09247203, 7 : 0.07837218",6,1
665,45.064067509,7.696627748,2.17922974257269E+018,"9 : 0.17706338, 5 : 0.118697494, 9 : 0.08317294",6,1
666,45.064067509,7.696627748,2.17922553536075E+018,"8 : 0.21558486, 7 : 0.036936868, 13 : 0.034954585",6,1
667,45.064067509,7.696627748,2.17920993760822E+018,"6 : 0.14094935, 5 : 0.13610122, 5 : 0.10002157",6,1
668,45.064067509,7.696627748,2.17437874527318E+018,"5 : 0.67319643, 9 : 0.062057193, 1 : 0.02364544",6,1
669,45.064067509,7.696627748,2.17433170842655E+018,"8 : 0.18224491, 12 : 0.06778799, 7 : 0.064036824",6,1
670,45.064067509,7.696627748,2.17428174447627E+018,"9 : 0.28584164, 9 : 0.21634956, 1 : 0.058122143",6,1
671,45.064067509,7.696627748,2.17390860018391E+018,"13 : 0.38048363, 9 : 0.12752958, 7 : 0.07801974",6,1
672,45.064067509,7.696627748,2.1693079256304E+018,"9 : 0.08417412, 9 : 0.06197904, 5 : 0.060525253",6,1
673,45.064067509,7.696627748,2.16917608727219E+018,"9 : 0.74435425, 9 : 0.06213079, 5 : 0.044175044",6,1
674,45.064067509,7.696627748,2.16910916434846E+018,"9 : 0.18451807, 9 : 0.18179283, 5 : 0.1617984",6,1
675,45.064067509,7.696627748,2.16896750886064E+018,"1 : 0.22014861, 11 : 0.15750313, 9 : 0.110898964",6,1
676,45.064067509,7.696627748,2.16884819245679E+018,"11 : 0.21258226, 11 : 0.13119534, 1 : 0.0841075",6,1
677,45.064067509,7.696627748,2.16882901208745E+018,"9 : 0.17447165, 9 : 0.15530221, 9 : 0.08121",6,1
678,45.064067509,7.696627748,2.16862404610799E+018,"9 : 0.42492425, 9 : 0.050495904, 13 : 0.036769237",6,1
679,45.064067509,7.696627748,2.16406566659699E+018,"8 : 0.20161435, 13 : 0.09783564, 9 : 0.057533123",6,1
680,45.064067509,7.696627748,2.16403302672289E+018,"1 : 0.6966198, 1 : 0.071027845, 11 : 0.06476491",6,1
681,45.064067509,7.696627748,2.16389928257541E+018,"5 : 0.82465494, 5 : 0.03921465, 5 : 0.021002466",6,1
682,45.064067509,7.696627748,2.16377510711849E+018,"2 : 0.51149493, 4 : 0.2890787, 2 : 0.054828025",6,1
683,45.064067509,7.696627748,2.15905287257517E+018,"5 : 0.40795103, 9 : 0.10298355, 8 : 0.07323019",6,1
684,45.064067509,7.696627748,2.15878828379769E+018,"6 : 0.5444758, 5 : 0.090840645, 8 : 0.036014605",6,1
685,45.064067509,7.696627748,2.15853288318287E+018,"5 : 0.27785325, 5 : 0.107460245, 9 : 0.073882975",6,1
686,45.064067509,7.696627748,2.15403624450657E+018,"9 : 0.8147039, 5 : 0.037937377, 1 : 0.013907972",6,1
687,45.064067509,7.696627748,2.15399863658006E+018,"13 : 0.15899678, 7 : 0.09101827, 2 : 0.06297828",6,1
688,45.064067509,7.696627748,2.1539835082222E+018,"7 : 0.43339172, 7 : 0.39890748, 7 : 0.04200242",6,1
689,45.064067509,7.696627748,2.15371614878965E+018,"3 : 0.80960834, 3 : 0.022035504, 2 : 0.014320565",6,1
690,45.064067509,7.696627748,2.1534679150646E+018,"9 : 0.19123907, 5 : 0.118957326, 1 : 0.10476548",6,1
691,45.064067509,7.696627748,2.15346641914953E+018,"2 : 0.28006956, 2 : 0.108162664, 9 : 0.055269618",6,1
692,45.064067509,7.696627748,2.15333792813932E+018,"5 : 0.5543722, 5 : 0.15108244, 5 : 0.1026908",6,1
693,45.064067509,7.696627748,2.14895521616318E+018,"9 : 0.46699506, 9 : 0.20349146, 9 : 0.053151544",6,1
694,45.064067509,7.696627748,2.14891299524851E+018,"9 : 0.85698324, 9 : 0.028637491, 5 : 0.017386487",6,1
695,45.064067509,7.696627748,2.14884983388103E+018,"13 : 0.13723625, 5 : 0.06085929, 9 : 0.057472736",6,1
696,45.064067509,7.696627748,2.14854415469838E+018,"9 : 0.20410487, 9 : 0.18906152, 9 : 0.09365135",6,1
697,45.064067509,7.696627748,2.14382762826055E+018,"9 : 0.15524523, 2 : 0.09739089, 9 : 0.09215224",6,1
698,45.064067509,7.696627748,2.14353084594477E+018,"13 : 0.2627064, 9 : 0.14804149, 8 : 0.0439003",6,1
699,45.064067509,7.696627748,2.143505428689E+018,"5 : 0.43471643, 9 : 0.109495774, 5 : 0.034609217",6,1
700,45.064067509,7.696627748,2.14344900709618E+018,"9 : 0.9293729, 1 : 0.008971817, 5 : 0.0038215846",6,1
701,45.064067509,7.696627748,2.14319601212991E+018,"1 : 0.3256181, 9 : 0.09645436, 9 : 0.09490714",6,1
702,45.064067509,7.696627748,2.13877114688668E+018,"1 : 0.56204456, 5 : 0.13339268, 9 : 0.022889914",6,1
703,45.064067509,7.696627748,2.13874365836604E+018,"5 : 0.64033526, 9 : 0.045157764, 5 : 0.041037183",6,1
704,45.064067509,7.696627748,2.13869811954925E+018,"4 : 0.20950875, 9 : 0.11466838, 9 : 0.0705743",6,1
705,45.064067509,7.696627748,2.13848428967869E+018,"5 : 0.065368526, 12 : 0.06420661, 8 : 0.05582792",6,1
706,45.064067509,7.696627748,2.13847160158322E+018,"2 : 0.15380359, 5 : 0.0976917, 6 : 0.07145168",6,1
707,45.064067509,7.696627748,2.13845393508263E+018,"5 : 0.39376408, 9 : 0.111061975, 5 : 0.047938295",6,1
708,45.064067509,7.696627748,2.138414900784E+018,"12 : 0.35129774, 9 : 0.15536077, 13 : 0.046428785",6,1
709,45.064067509,7.696627748,2.13365161218175E+018,"2 : 0.43970704, 2 : 0.37354982, 2 : 0.13082491",6,1
710,45.064067509,7.696627748,2.13365141299605E+018,"1 : 0.7660157, 1 : 0.124136984, 9 : 0.008962124",6,1
711,45.064067509,7.696627748,2.13340061326274E+018,"1 : 0.12579837, 9 : 0.09688931, 5 : 0.09386755",6,1
712,45.064067509,7.696627748,2.13328061612999E+018,"9 : 0.2390168, 9 : 0.23509192, 5 : 0.20772536",6,1
713,45.064067509,7.696627748,2.13304955634132E+018,"9 : 0.47823942, 9 : 0.2610414, 9 : 0.036202088",6,1
714,45.064067509,7.696627748,2.12865774801877E+018,"12 : 0.20396844, 12 : 0.0684734, 4 : 0.024249032",6,1
715,45.064067509,7.696627748,2.12851980993462E+018,"8 : 0.18146758, 5 : 0.10509326, 5 : 0.06898862",6,1
716,45.064067509,7.696627748,2.12838526219835E+018,"6 : 0.642666, 6 : 0.049371574, 6 : 0.048629712",6,1
717,45.064067509,7.696627748,2.12352982510985E+018,"9 : 0.54792655, 13 : 0.13248497, 9 : 0.12388438",6,1
718,45.064067509,7.696627748,2.1232066335018E+018,"1 : 0.57965785, 1 : 0.3403362, 4 : 0.023560654",6,1
719,45.064067509,7.696627748,2.11808925742712E+018,"1 : 0.21081947, 9 : 0.15690404, 1 : 0.15288192",6,1
720,45.064067509,7.696627748,2.11807741727638E+018,"9 : 0.25750133, 8 : 0.11982744, 9 : 0.06659709",6,1
721,45.064067509,7.696627748,2.11329083288387E+018,"5 : 0.6755109, 5 : 0.27217, 5 : 0.008191185",6,1
722,45.064067509,7.696627748,2.11312768529431E+018,"1 : 0.9437877, 4 : 0.0008728146, 1 : 0.000555564",6,1
723,45.064067509,7.696627748,2.11303700816009E+018,"13 : 0.36101294, 13 : 0.16146845, 5 : 0.057477944",6,1
724,45.064067509,7.696627748,2.10830304087956E+018,"5 : 0.13607503, 3 : 0.072383784, 9 : 0.05284476",6,1
725,45.064067509,7.696627748,2.10774688689202E+018,"9 : 0.21702018, 13 : 0.110322095, 12 : 0.036073986",6,1
726,45.064067509,7.696627748,2.10310375621745E+018,"7 : 0.5189865, 4 : 0.1070471, 13 : 0.03705093",6,1
727,45.064067509,7.696627748,2.10263043618117E+018,"9 : 0.32226035, 5 : 0.07130725, 9 : 0.04693656",6,1
728,45.064067509,7.696627748,2.09814138575772E+018,"5 : 0.60634345, 5 : 0.10258778, 5 : 0.06728019",6,1
729,45.064067509,7.696627748,2.09807521238961E+018,"9 : 0.52118987, 9 : 0.14298086, 9 : 0.12784408",6,1
730,45.064067509,7.696627748,2.09310657771321E+018,"5 : 0.83068496, 5 : 0.024588546, 5 : 0.013912204",6,1
731,45.064067509,7.696627748,2.08744210943463E+018,"5 : 0.9530352, 9 : 0.0111629665, 8 : 0.0031074728",6,1
732,45.064067509,7.696627748,2.0827150128206E+018,"9 : 0.51333225, 9 : 0.051429927, 9 : 0.03091942",6,1
733,45.064067509,7.696627748,2.07781765445867E+018,"1 : 0.5850199, 5 : 0.063185185, 1 : 0.04602817",6,1
734,45.064067509,7.696627748,2.07777731475995E+018,"1 : 0.86747694, 1 : 0.08675394, 5 : 0.0040855976",6,1
735,45.064067509,7.696627748,2.07768047843087E+018,"5 : 0.2185942, 5 : 0.07745459, 5 : 0.05904737",6,1
736,45.064067509,7.696627748,2.07724079658073E+018,"1 : 0.48581457, 9 : 0.0824911, 9 : 0.047529418",6,1
737,45.064067509,7.696627748,2.07285414806538E+018,"5 : 0.17013416, 9 : 0.035757396, 5 : 0.032688227",6,1
738,45.064067509,7.696627748,2.07283562811604E+018,"5 : 0.45148227, 1 : 0.16058673, 5 : 0.10182158",6,1
739,45.064067509,7.696627748,2.07282517561697E+018,"13 : 0.22495724, 13 : 0.17716841, 9 : 0.12399125",6,1
740,45.064067509,7.696627748,2.0728219270445E+018,"5 : 0.7088908, 9 : 0.048636094, 8 : 0.014212315",6,1
741,45.064067509,7.696627748,2.07273088932238E+018,"13 : 0.75336236, 13 : 0.06511, 9 : 0.0445312",6,1
742,45.064067509,7.696627748,2.07246061051327E+018,"5 : 0.23288438, 2 : 0.061333545, 2 : 0.054921284",6,1
743,45.064067509,7.696627748,2.07235563253684E+018,"8 : 0.40489307, 13 : 0.118975356, 8 : 0.113926746",6,1
919,45.06868,7.69953,1.59578203203678E+018,"6 : 0.56940913, 7 : 0.049274515, 7 : 0.016166424",6,1
920,45.06868,7.69953,1.64610628865108E+018,"9 : 0.51986784, 13 : 0.35423517, 12 : 0.0044535",6,1
921,45.06868,7.69953,1.57546226402975E+018,"3 : 0.11814206, 13 : 0.046980962, 7 : 0.04444059",6,1
976,45.064079269,7.696416378,2.20985776727603E+018,"2 : 0.47211313, 4 : 0.14091918, 12 : 0.028794624",6,1
977,45.064079269,7.696416378,2.20973810557612E+018,"1 : 0.18470353, 1 : 0.056026388, 8 : 0.047039762",6,1
978,45.064079269,7.696416378,2.20967091921875E+018,"9 : 0.5723744, 9 : 0.05415536, 9 : 0.03784055",6,1
979,45.064079269,7.696416378,2.20954964904852E+018,"11 : 0.57266223, 1 : 0.1820796, 1 : 0.13514088",6,1
980,45.064079269,7.696416378,2.2095307596302E+018,"7 : 0.21598057, 7 : 0.15402783, 3 : 0.10320211",6,1
981,45.064079269,7.696416378,2.20918510734082E+018,"7 : 0.52447677, 7 : 0.06571242, 1 : 0.025765315",6,1
982,45.064079269,7.696416378,2.20479975833058E+018,"1 : 0.6420119, 12 : 0.06052794, 11 : 0.057516646",6,1
983,45.064079269,7.696416378,2.20475506614192E+018,"7 : 0.8880026, 7 : 0.015679415, 2 : 0.0122718485",6,1
984,45.064079269,7.696416378,2.20467818792037E+018,"8 : 0.52738833, 2 : 0.054705516, 2 : 0.037967198",6,1
985,45.064079269,7.696416378,2.2046324930097E+018,"12 : 0.3269585, 1 : 0.07717251, 12 : 0.04234536",6,1
986,45.064079269,7.696416378,2.20460662858096E+018,"10 : 0.695715, 10 : 0.05708841, 14 : 0.04013744",6,1
987,45.064079269,7.696416378,2.20459101374228E+018,"13 : 0.8054804, 4 : 0.10384117, 2 : 0.0073558157",6,1
988,45.064079269,7.696416378,2.20458993453121E+018,"1 : 0.118753895, 11 : 0.09264338, 9 : 0.050537907",6,1
989,45.064079269,7.696416378,2.20458896667871E+018,"2 : 0.5712503, 2 : 0.42852703, 7 : 4.6323945e-05",6,1
990,45.064079269,7.696416378,2.20458800691285E+018,"10 : 0.13384353, 10 : 0.100053534, 2 : 0.06173191",6,1
991,45.064079269,7.696416378,2.20458723636057E+018,"2 : 0.3026938, 3 : 0.22802761, 2 : 0.09124545",6,1
992,45.064079269,7.696416378,2.20458536541567E+018,"7 : 0.23680231, 10 : 0.07690915, 7 : 0.04117068",6,1
993,45.064079269,7.696416378,2.20458428956008E+018,"13 : 0.33422577, 2 : 0.084007084, 3 : 0.061599903",6,1
994,45.064079269,7.696416378,2.20411414657695E+018,"1 : 0.4793767, 9 : 0.13189626, 5 : 0.079497695",6,1
995,45.064079269,7.696416378,2.20410689863507E+018,"13 : 0.23290375, 4 : 0.10840434, 12 : 0.07466611",6,1
996,45.064079269,7.696416378,2.19970883053174E+018,"7 : 0.69553834, 5 : 0.013268513, 7 : 0.010211196",6,1
997,45.064079269,7.696416378,2.19960786950715E+018,"5 : 0.38247222, 9 : 0.284204, 9 : 0.16900904",6,1
998,45.064079269,7.696416378,2.19956923558843E+018,"10 : 0.67854196, 7 : 0.07986745, 10 : 0.035780337",6,1
999,45.064079269,7.696416378,2.19956487428256E+018,"13 : 0.2648217, 9 : 0.24947226, 8 : 0.11087412",6,1
1000,45.064079269,7.696416378,2.1995641247269E+018,"13 : 0.39051494, 9 : 0.047933277, 1 : 0.037523054",6,1
1001,45.064079269,7.696416378,2.19955820844432E+018,"11 : 0.8268781, 1 : 0.06475433, 9 : 0.008886636",6,1
1002,45.064079269,7.696416378,2.19955375861505E+018,"6 : 0.40785718, 3 : 0.1638367, 6 : 0.108510464",6,1
1003,45.064079269,7.696416378,2.1995157706863E+018,"7 : 0.79267055, 7 : 0.05498568, 7 : 0.03636363",6,1
1004,45.064079269,7.696416378,2.1994493165029E+018,"1 : 0.30220476, 1 : 0.29312038, 1 : 0.038972974",6,1
1005,45.064079269,7.696416378,2.19446012935793E+018,"5 : 0.36367503, 5 : 0.2247998, 1 : 0.09414647",6,1
1006,45.064079269,7.696416378,2.19445197488267E+018,"7 : 0.19301198, 4 : 0.07250029, 7 : 0.035368294",6,1
1007,45.064079269,7.696416378,2.19442189805037E+018,"7 : 0.10943907, 7 : 0.06862899, 10 : 0.053267032",6,1
1008,45.064079269,7.696416378,2.19442014608971E+018,"10 : 0.27919397, 2 : 0.20897256, 2 : 0.15905693",6,1
1009,45.064079269,7.696416378,2.19439805181307E+018,"1 : 0.039511673, 13 : 0.032655798, 5 : 0.03159707",6,1
1010,45.064079269,7.696416378,2.19429304661564E+018,"3 : 0.2138537, 14 : 0.17755389, 7 : 0.06677466",6,1
1011,45.064079269,7.696416378,2.18943849722443E+018,"7 : 0.35826704, 7 : 0.12729082, 7 : 0.08884246",6,1
1012,45.064079269,7.696416378,2.18935506012001E+018,"7 : 0.14902844, 7 : 0.11999716, 7 : 0.09311671",6,1
1013,45.064079269,7.696416378,2.18449161429933E+018,"1 : 0.508104, 13 : 0.03922319, 1 : 0.02574192",6,1
1014,45.064079269,7.696416378,2.18441218928967E+018,"13 : 0.26120713, 13 : 0.035432406, 7 : 0.030115534",6,1
1015,45.064079269,7.696416378,2.1843955836882E+018,"1 : 0.6509524, 5 : 0.04555845, 11 : 0.041486103",6,1
1016,45.064079269,7.696416378,2.18436675818093E+018,"7 : 0.71586156, 2 : 0.03392638, 7 : 0.02682679",6,1
1017,45.064079269,7.696416378,2.18431063023338E+018,"13 : 0.11899223, 1 : 0.0929555, 1 : 0.05267888",6,1
1018,45.064079269,7.696416378,2.18427101118099E+018,"1 : 0.18385419, 5 : 0.15261874, 5 : 0.116697945",6,1
1019,45.064079269,7.696416378,2.18427089178603E+018,"3 : 0.17241548, 3 : 0.099940136, 3 : 0.0377537",6,1
1020,45.064079269,7.696416378,2.1842582603464E+018,"8 : 0.12279148, 8 : 0.12278621, 9 : 0.07913609",6,1
1021,45.064079269,7.696416378,2.18425800494477E+018,"8 : 0.4121143, 9 : 0.16033995, 8 : 0.06480111",6,1
1022,45.064079269,7.696416378,2.18423474712852E+018,"2 : 0.18485054, 7 : 0.13330668, 3 : 0.035913788",6,1
1023,45.064079269,7.696416378,2.18405855460982E+018,"1 : 0.40721655, 1 : 0.17854671, 11 : 0.11754973",6,1
1024,45.064079269,7.696416378,2.17944361428636E+018,"2 : 0.2912172, 12 : 0.23345974, 12 : 0.12755649",6,1
1025,45.064079269,7.696416378,2.17942544749064E+018,"1 : 0.7689511, 5 : 0.07024497, 5 : 0.026833246",6,1
1026,45.064079269,7.696416378,2.17935831005525E+018,"7 : 0.34122333, 9 : 0.07080162",6,1
1027,45.064079269,7.696416378,2.17933459499714E+018,"1 : 0.60598844, 7 : 0.11836655, 11 : 0.026720269",6,1
1028,45.064079269,7.696416378,2.1793325166623E+018,"1 : 0.4742507, 11 : 0.2976558, 1 : 0.021339318",6,1
1029,45.064079269,7.696416378,2.17932549913074E+018,"8 : 0.13205324, 8 : 0.12792169, 9 : 0.1171147",6,1
1030,45.064079269,7.696416378,2.17932156386673E+018,"1 : 0.2942221, 2 : 0.23866493, 9 : 0.120186135",6,1
1031,45.064079269,7.696416378,2.17921308196034E+018,"2 : 0.39078313, 2 : 0.33681893, 2 : 0.028389258",6,1
1032,45.064079269,7.696416378,2.17921287864499E+018,"9 : 0.2933462, 12 : 0.21735793, 9 : 0.15056828",6,1
1033,45.064079269,7.696416378,2.17920600185767E+018,"10 : 0.089317344, 13 : 0.08635351, 6 : 0.049292732",6,1
1034,45.064079269,7.696416378,2.17920537200754E+018,"2 : 0.6690979, 2 : 0.306241, 13 : 0.0024623459",6,1
1035,45.064079269,7.696416378,2.17920469203536E+018,"13 : 0.27357438, 2 : 0.14154464, 2 : 0.10809768",6,1
1036,45.064079269,7.696416378,2.17920413714573E+018,"2 : 0.6296275, 2 : 0.3105572, 13 : 0.004050761",6,1
1037,45.064079269,7.696416378,2.17920356913619E+018,"3 : 0.43199712, 3 : 0.08818163, 3 : 0.06682797",6,1
1038,45.064079269,7.696416378,2.17920140690541E+018,"3 : 0.25434077, 3 : 0.19098602, 3 : 0.054112446",6,1
1039,45.064079269,7.696416378,2.17915699071718E+018,"7 : 0.51335263, 7 : 0.06794208, 6 : 0.06213706",6,1
1040,45.064079269,7.696416378,2.17907523415304E+018,"7 : 0.1636963, 2 : 0.11035674, 7 : 0.074812874",6,1
1041,45.064079269,7.696416378,2.17903422826457E+018,"7 : 0.16372353, 7 : 0.072362006, 7 : 0.05520181",6,1
1042,45.064079269,7.696416378,2.17880349239635E+018,"7 : 0.09094652, 4 : 0.07861459, 4 : 0.073669",6,1
1043,45.064079269,7.696416378,2.17413083886262E+018,"2 : 0.08296814, 7 : 0.043104492, 10 : 0.035742614",6,1
1044,45.064079269,7.696416378,2.17412994053493E+018,"1 : 0.8767486, 11 : 0.053394835, 1 : 0.010952294",6,1
1045,45.064079269,7.696416378,2.17412936344912E+018,"1 : 0.23449725, 1 : 0.12059148, 11 : 0.11576378",6,1
1046,45.064079269,7.696416378,2.17412878780599E+018,"3 : 0.6363976, 3 : 0.15667844, 3 : 0.10371562",6,1
1047,45.064079269,7.696416378,2.1741076602056E+018,"9 : 0.6339089, 9 : 0.12651317, 9 : 0.072951615",6,1
1048,45.064079269,7.696416378,2.17402220952554E+018,"3 : 0.88089, 3 : 0.034786407, 3 : 0.010269509",6,1
1049,45.064079269,7.696416378,2.17402114141329E+018,"4 : 0.1688711, 7 : 0.061457615, 7 : 0.04243148",6,1
1050,45.064079269,7.696416378,2.17387980765438E+018,"9 : 0.26346993, 9 : 0.19827995, 9 : 0.050080437",6,1
1051,45.064079269,7.696416378,2.17387935935044E+018,"7 : 0.07262338, 9 : 0.049006384, 8 : 0.04609059",6,1
1052,45.064079269,7.696416378,2.17387731405669E+018,"4 : 0.9356206, 8 : 0.013725033, 8 : 0.0037284924",6,1
1053,45.064079269,7.696416378,2.17372400297611E+018,"10 : 0.9756142, 3 : 0.008028397, 7 : 0.004089289",6,1
1054,45.064079269,7.696416378,2.16926047665832E+018,"3 : 0.3081848, 3 : 0.18552354, 3 : 0.08941118",6,1
1055,45.064079269,7.696416378,2.16924604437071E+018,"7 : 0.7364291, 3 : 0.029364716, 3 : 0.023935363",6,1
1056,45.064079269,7.696416378,2.1692314786928E+018,"2 : 0.4605522, 12 : 0.06912718, 2 : 0.036472864",6,1
1057,45.064079269,7.696416378,2.16921429196942E+018,"13 : 0.27711073, 9 : 0.11091148, 2 : 0.04631822",6,1
1058,45.064079269,7.696416378,2.16915306619571E+018,"9 : 0.1275526, 5 : 0.1189947, 9 : 0.095293395",6,1
1059,45.064079269,7.696416378,2.16914682383129E+018,"7 : 0.19278671, 7 : 0.105014026, 7 : 0.08593237",6,1
1060,45.064079269,7.696416378,2.16914218945244E+018,"7 : 0.51307136, 7 : 0.04593045, 7 : 0.04445637",6,1
1061,45.064079269,7.696416378,2.16910912523396E+018,"9 : 0.48673382, 2 : 0.0916398, 9 : 0.055990778",6,1
1062,45.064079269,7.696416378,2.16899741827559E+018,"11 : 0.061304674, 11 : 0.0582082, 8 : 0.05626242",6,1
