field_1,lat,lon,id,predictions,label,CLUSTER_ID,layer,path,CLUSTER__1
"4466",45.06954,7.68792,"2132021215964127316","12 : 0.2866459, 2 : 0.11992366, 7 : 0.102446415","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4467",45.06954,7.68792,"2132020801180931169","12 : 0.2973391, 2 : 0.14677462, 7 : 0.1027502","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4468",45.06954,7.68792,"2129870290688166305","2 : 0.88219965, 7 : 0.0054576057, 7 : 0.0043181246","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4469",45.06954,7.68792,"2129869992380892332","2 : 0.86762697, 7 : 0.0059613357, 7 : 0.004846797","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4470",45.06954,7.68792,"2128425493955875297","7 : 0.41236964, 2 : 0.064149894, 7 : 0.051168438","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4471",45.06954,7.68792,"2128425097720144811","7 : 0.37625235, 2 : 0.067707784, 7 : 0.044295218","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4472",45.06954,7.68792,"2127036784362738981","7 : 0.6868821, 13 : 0.031894658, 2 : 0.024261862","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4473",45.06954,7.68792,"2126306233746177661","4 : 0.12888601, 2 : 0.08235248, 5 : 0.03391348","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4474",45.06954,7.68792,"2126305689560241592","4 : 0.107973985, 2 : 0.10020142, 13 : 0.04381805","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4475",45.06954,7.68792,"2126242861369461281","2 : 0.5304933, 7 : 0.08533295, 7 : 0.041088983","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4476",45.06954,7.68792,"2122825285528409197","3 : 0.124602795, 7 : 0.06027645, 12 : 0.054992534","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4477",45.06954,7.68792,"2122622197018248690","7 : 0.6110075, 7 : 0.3553983, 3 : 0.0019015808","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4478",45.06954,7.68792,"2121343242160195022","2 : 0.63387865, 7 : 0.032199915, 13 : 0.029284308","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4479",45.06954,7.68792,"2121182708874052284","7 : 0.61263734, 7 : 0.17347051, 7 : 0.04858232","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4480",45.06954,7.68792,"2120546383347019208","2 : 0.1027412, 2 : 0.090151325, 2 : 0.0559547","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4481",45.06954,7.68792,"2115419233824315314","2 : 0.13041948, 7 : 0.09107539, 3 : 0.0674933","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4482",45.06954,7.68792,"2111731850771721819","7 : 0.32466358, 12 : 0.18478647, 12 : 0.090467","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4483",45.06954,7.68792,"2110975054868332078","7 : 0.264463, 7 : 0.15623873, 2 : 0.050740734","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4484",45.06954,7.68792,"2110388418027581361","2 : 0.62722826, 7 : 0.034250744, 13 : 0.024248578","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4485",45.06954,7.68792,"2109667116840979526","13 : 0.19755052, 2 : 0.0917078, 5 : 0.07270666","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4486",45.06954,7.68792,"2108881645158354827","5 : 0.17452177, 5 : 0.10681225, 5 : 0.08789812","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4487",45.06954,7.68792,"2108881313474919868","5 : 0.15609348, 5 : 0.12232444, 2 : 0.07613271","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4488",45.06954,7.68792,"2108859907618051094","2 : 0.58389485, 12 : 0.109088466, 7 : 0.08594833","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4489",45.06954,7.68792,"2108143426332624572","2 : 0.43129414, 2 : 0.18197444, 3 : 0.05488045","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4490",45.06954,7.68792,"2108087100042816228","2 : 0.32372496, 7 : 0.17020917, 3 : 0.13158442","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4491",45.06954,7.68792,"2104460191880880364","2 : 0.8192909, 7 : 0.08779324, 7 : 0.0057499227","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4492",45.06954,7.68792,"2104456150780129733","2 : 0.84929645, 7 : 0.05968339, 6 : 0.0065975566","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4493",45.06954,7.68792,"2103052826881266466","1 : 0.29540178, 2 : 0.07566425, 12 : 0.04437471","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4494",45.06954,7.68792,"2101570727628025920","7 : 0.7593391, 7 : 0.072711445, 10 : 0.05325099","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4495",45.06954,7.68792,"2099502055472406637","6 : 0.3340569, 2 : 0.15260015, 7 : 0.06934846","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4496",45.06954,7.68792,"2096625559233839672","7 : 0.21353061, 2 : 0.15354607, 2 : 0.07692833","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4497",45.06954,7.68792,"2095875318532403411","7 : 0.24041817, 13 : 0.11558813, 2 : 0.07237491","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4498",45.06954,7.68792,"2093753056190628886","7 : 0.6534796, 2 : 0.053301126, 6 : 0.0419882","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4499",45.06954,7.68792,"2093679803677973037","7 : 0.51985043, 7 : 0.14129417, 7 : 0.067235895","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4500",45.06954,7.68792,"2092892782487249773","2 : 0.6099666, 2 : 0.05954209, 7 : 0.055958495","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4501",45.06954,7.68792,"2092890854776639852","2 : 0.6452072, 7 : 0.04350253, 13 : 0.015682468","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4502",45.06954,7.68792,"2084251438957132199","2 : 0.08616612, 7 : 0.08489567, 11 : 0.06871348","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4503",45.06954,7.68792,"2084200238702343538","9 : 0.25907648, 8 : 0.12711878, 2 : 0.06715669","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4504",45.06954,7.68792,"2084199628170930728","9 : 0.29947728, 8 : 0.10873142, 2 : 0.06783983","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4505",45.06954,7.68792,"2082789825456404596","2 : 0.16877677, 9 : 0.1459505, 2 : 0.095286146","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4506",45.06954,7.68792,"2081348195750963360","7 : 0.44310656, 2 : 0.19805832, 7 : 0.18297733","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4507",45.06954,7.68792,"2081337225959797722","2 : 0.28077278, 2 : 0.19582741, 7 : 0.0884047","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4508",45.06954,7.68792,"2080594665851218321","2 : 0.38150162, 4 : 0.06739544, 4 : 0.034348097","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4509",45.06954,7.68792,"2080593153116802725","7 : 0.35413396, 2 : 0.15147638, 2 : 0.05667508","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4510",45.06954,7.68792,"2079789516039697342","5 : 0.26229045, 5 : 0.12118672, 5 : 0.08460777","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4511",45.06954,7.68792,"2079156975293358268","7 : 0.26046932, 7 : 0.18385974, 2 : 0.04099604","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4512",45.06954,7.68792,"2076986124011801548","7 : 0.62550557, 2 : 0.23544157, 7 : 0.03612804","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4513",45.06954,7.68792,"2076982898642166408","7 : 0.4915513, 3 : 0.13434958, 7 : 0.09973755","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4514",45.06954,7.68792,"2074754566076915076","12 : 0.10245554, 12 : 0.09749813, 5 : 0.09563568","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4515",45.06954,7.68792,"2074150334198054076","2 : 0.29145125, 4 : 0.11610844, 2 : 0.04093266","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4516",45.06954,7.68792,"2073337726670870703","2 : 0.20766117, 3 : 0.20661746, 3 : 0.053028338","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4517",45.06954,7.68792,"2070503117075675730","7 : 0.44108576, 7 : 0.10158676, 2 : 0.027019685","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4518",45.06954,7.68792,"2068179002243277465","6 : 0.1781104, 6 : 0.12410274, 14 : 0.1089115","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4519",45.06954,7.68792,"2067457196322651692","2 : 0.6402864, 7 : 0.082902685, 3 : 0.04261901","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4520",45.06954,7.68792,"2064754964531692874","7 : 0.9885793, 2 : 0.0045815725, 3 : 0.0034604506","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4521",45.06954,7.68792,"2064537133479288427","7 : 0.6289295, 7 : 0.22709408, 3 : 0.015740033","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4522",45.06954,7.68792,"2061902410328071302","2 : 0.4814717, 12 : 0.074820794, 7 : 0.05563302","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4523",45.06954,7.68792,"2060360306909010323","7 : 0.9980381, 7 : 0.0008043799, 2 : 8.4976185e-05","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4524",45.06954,7.68792,"2060318937180056256","7 : 0.8560233, 3 : 0.04152375, 2 : 0.010581511","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4525",45.06954,7.68792,"2058086213245627720","7 : 0.4744251, 2 : 0.09695464, 7 : 0.033390686","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4526",45.06954,7.68792,"2057354713508243067","7 : 0.3162605, 2 : 0.113190934, 7 : 0.10751087","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4527",45.06954,7.68792,"2055928094092666166","2 : 0.25752988, 3 : 0.06966609, 2 : 0.04673004","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4528",45.06954,7.68792,"2055861199356258653","7 : 0.9549526, 7 : 0.033699933, 2 : 0.0006123574","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4529",45.06954,7.68792,"2055313977279296368","7 : 0.9949332, 7 : 0.00376118, 7 : 0.00021179278","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4530",45.06954,7.68792,"2055204225497138451","7 : 0.9638391, 2 : 0.010680474, 13 : 0.0035848415","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4531",45.06954,7.68792,"2054420670940537299","7 : 0.9664797, 7 : 0.0054465965, 5 : 0.0015665349","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
"4532",45.06954,7.68792,"2051630591960492103","7 : 0.9122024, 7 : 0.02796779, 2 : 0.010140822","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","16"
