field_1,lat,lng,label,predictions,ids,CLUSTER_ID
262,45.023371,7.669023,2,"6 : 0.099797316, 6 : 0.09113643, 2 : 0.07588108",50187939291,
263,45.023371,7.669023,2,"13 : 0.68074536, 13 : 0.017885135, 13 : 0.013668774",50187932821,
264,45.023371,7.669023,2,"14 : 0.29675642, 9 : 0.09779616, 13 : 0.033484373",50187976601,
265,45.023371,7.669023,2,"14 : 0.2270198, 13 : 0.186894, 13 : 0.06319965",50187938061,
266,45.023371,7.669023,2,"5 : 0.2100552, 13 : 0.03542355, 13 : 0.022129914",50188190087,
267,45.023371,7.669023,2,"13 : 0.7430698, 13 : 0.049361587, 13 : 0.022672681",50188196477,
268,45.023371,7.669023,2,"13 : 0.044246648, 7 : 0.040954545, 2 : 0.025478669",50187934541,
269,45.023371,7.669023,2,"7 : 0.26864964, 9 : 0.26151872",50187929636,
270,45.023371,7.669023,2,"13 : 0.3000312, 7 : 0.18301915, 9 : 0.06768161",50187389473,
271,45.023371,7.669023,2,"9 : 0.13053267, 2 : 0.058121588, 7 : 0.054037713",50188185912,
272,45.023371,7.669023,2,"6 : 0.16154294, 9 : 0.092509754, 5 : 0.08806833",50188193382,
273,45.023371,7.669023,2,"13 : 0.66762507, 7 : 0.06985733, 7 : 0.06241952",50188192632,
274,45.023371,7.669023,2,"7 : 0.30133998, 5 : 0.08450845, 7 : 0.058525883",50188186882,
275,45.023371,7.669023,2,"9 : 0.99485177, 13 : 0.0028765297, 13 : 7.809075e-05",50187387003,
276,45.023371,7.669023,2,"13 : 0.84194744, 14 : 0.019229352, 13 : 0.016504837",50187395198,
277,45.023371,7.669023,2,"7 : 0.10019164, 2 : 0.08464145, 6 : 0.036110613",50187936621,
278,45.023371,7.669023,2,"2 : 0.06644403, 7 : 0.028030664, 13 : 0.027180092",50188192867,
279,45.023371,7.669023,2,"2 : 0.1425975, 13 : 0.052032087, 2 : 0.036207937",50188192697,
280,45.023371,7.669023,2,"13 : 0.08621129, 13 : 0.08316064, 7 : 0.058216546",50187939191,
281,45.023371,7.669023,2,"13 : 0.21024759, 6 : 0.14035527, 8 : 0.038975157",50188196237,
282,45.023371,7.669023,2,"13 : 0.075602904, 13 : 0.054228827, 13 : 0.047029257",50188190647,
283,45.023371,7.669023,2,"2 : 0.26370895, 7 : 0.100319065, 13 : 0.027637646",50188193647,
284,45.023371,7.669023,2,"9 : 0.425123, 2 : 0.044279087, 4 : 0.039824888",50187387153,
285,45.023371,7.669023,2,"9 : 0.11879217, 9 : 0.03320608, 7 : 0.031467907",50187935101,
286,45.023371,7.669023,2,"13 : 0.56715876, 7 : 0.14097321, 7 : 0.03234129",50187390248,
287,45.023371,7.669023,2,"13 : 0.49857634, 13 : 0.08037925, 13 : 0.051573623",50187933121,
288,45.023371,7.669023,2,"6 : 0.26849875, 6 : 0.12810245, 6 : 0.11340327",50188192172,
289,45.023371,7.669023,2,"13 : 0.07246294, 9 : 0.036388766, 13 : 0.031564977",50187936251,
290,45.023371,7.669023,2,"7 : 0.55967146, 7 : 0.034654353, 7 : 0.015892867",50187936716,
291,45.023371,7.669023,2,"9 : 0.086801805, 13 : 0.07768192, 5 : 0.027241344",50187934726,
292,45.023371,7.669023,2,"13 : 0.10504675, 13 : 0.06542989, 13 : 0.06368242",50188190232,
293,45.023371,7.669023,2,"13 : 0.3593512, 13 : 0.04707386, 2 : 0.023668068",50187398623,
294,45.023371,7.669023,2,"6 : 0.602323, 6 : 0.2688248, 6 : 0.04412953",50187393698,
295,45.023371,7.669023,2,"13 : 0.07013079, 7 : 0.048281547, 13 : 0.047271427",50187941036,
296,45.023371,7.669023,2,"14 : 0.12316246, 13 : 0.10271455, 13 : 0.030179426",50187934686,
297,45.023371,7.669023,2,"13 : 0.23395844, 13 : 0.10919089, 13 : 0.10010975",50187390903,
298,45.023371,7.669023,2,"9 : 0.3284744, 13 : 0.05417006, 5 : 0.018299099",50187932266,
299,45.023371,7.669023,2,"13 : 0.07777013, 12 : 0.070700586, 7 : 0.06041995",50187936751,
300,45.023371,7.669023,2,"13 : 0.14903557, 2 : 0.12759498, 7 : 0.027086461",50187399048,
301,45.023371,7.669023,2,"2 : 0.4493908, 14 : 0.034746733, 13 : 0.02763956",50188195097,
302,45.023371,7.669023,2,"7 : 0.09696416, 7 : 0.03868129, 9 : 0.037522867",50187394728,
303,45.023371,7.669023,2,"13 : 0.24203107, 9 : 0.07304169, 9 : 0.039397985",50188191622,
304,45.023371,7.669023,2,"13 : 0.4712157, 7 : 0.026848739, 13 : 0.020179944",50187399883,
305,45.023371,7.669023,2,"13 : 0.58644384, 12 : 0.039204586, 13 : 0.037939295",50187941731,
306,45.023371,7.669023,2,"6 : 0.117966324, 6 : 0.034947235, 6 : 0.025273222",50188195122,
307,45.023371,7.669023,2,"6 : 0.27518296, 13 : 0.08469853, 8 : 0.05015712",50187927071,
308,45.023371,7.669023,2,"13 : 0.08877836, 5 : 0.038036156, 13 : 0.037913296",50187940051,
309,45.023371,7.669023,2,"14 : 0.09025811, 12 : 0.03304084, 7 : 0.031083591",50188193592,
310,45.023371,7.669023,2,"7 : 0.079765365, 13 : 0.058143824, 13 : 0.05100929",50188195367,
311,45.023371,7.669023,2,"2 : 0.13440484, 12 : 0.1257416, 2 : 0.031178914",50187398478,
312,45.023371,7.669023,2,"13 : 0.95209336, 6 : 0.005173628, 13 : 0.0034284806",50187941256,
313,45.023371,7.669023,2,"2 : 0.06506639, 13 : 0.054937214, 3 : 0.054443244",50187940941,
314,45.023371,7.669023,2,"6 : 0.15082446, 6 : 0.09848876, 2 : 0.0848594",50188192237,
315,45.023371,7.669023,2,"6 : 0.11225545, 10 : 0.0656086, 13 : 0.06419044",50187385798,
316,45.023371,7.669023,2,"2 : 0.09537779, 7 : 0.065464854, 12 : 0.0615289",50188197162,
317,45.023371,7.669023,2,"7 : 0.079281166, 7 : 0.056757797, 7 : 0.036760416",50188186152,
318,45.023371,7.669023,2,"9 : 0.13170178, 6 : 0.06969081, 14 : 0.055447593",50188189787,
319,45.023371,7.669023,2,"13 : 0.21084313, 13 : 0.09301473, 2 : 0.07701726",50187399953,
320,45.023371,7.669023,2,"2 : 0.19398575, 3 : 0.13803753, 2 : 0.045735385",50188196697,
321,45.023371,7.669023,2,"12 : 0.124073625, 13 : 0.07298734, 7 : 0.059449",50187941306,
322,45.023371,7.669023,2,"13 : 0.93540925, 13 : 0.012941879, 13 : 0.0036729411",50187928516,
323,45.023371,7.669023,2,"13 : 0.06275453, 13 : 0.056131363, 7 : 0.04162991",50187934311,
324,45.023371,7.669023,2,"8 : 0.12133825, 13 : 0.04010856, 7 : 0.0380094",50188186287,
325,45.023371,7.669023,2,"13 : 0.78123397, 13 : 0.052897573, 7 : 0.013054043",50188186742,
326,45.023371,7.669023,2,"13 : 0.36904386, 13 : 0.16763574, 7 : 0.08801294",50187396198,
327,45.023371,7.669023,2,"9 : 0.9982931, 2 : 0.0001140541, 2 : 6.0259314e-05",50188194807,
328,45.023371,7.669023,2,"13 : 0.15830122, 13 : 0.066248804, 14 : 0.06178752",50187940301,
329,45.023371,7.669023,2,"13 : 0.27187112, 14 : 0.12306313, 13 : 0.07192966",50187397883,
330,45.023371,7.669023,2,"2 : 0.82917535, 13 : 0.055449795, 2 : 0.02284967",50188189647,
331,45.023371,7.669023,2,"10 : 0.27107656, 13 : 0.14891122, 13 : 0.07837246",50187396353,
332,45.023371,7.669023,2,"2 : 0.093446225, 7 : 0.059295308, 13 : 0.038371965",50187937366,
333,45.023371,7.669023,2,"7 : 0.106803715, 13 : 0.0865957, 7 : 0.07210086",50187397093,
334,45.023371,7.669023,2,"13 : 0.26436704, 6 : 0.051064402, 13 : 0.017581536",50188194157,
335,45.023371,7.669023,2,"13 : 0.8176414, 9 : 0.04501254, 13 : 0.019734683",50187940781,
336,45.023371,7.669023,2,"13 : 0.39626327, 13 : 0.11180163, 6 : 0.08070186",50187392928,
337,45.023371,7.669023,2,"2 : 0.3666442, 6 : 0.05061714, 6 : 0.040293783",50188190797,
338,45.023371,7.669023,2,"13 : 0.51472926, 13 : 0.046858136, 13 : 0.039487254",50187937156,
339,45.023371,7.669023,2,"5 : 0.0707, 5 : 0.06884857, 7 : 0.067704365",50187937541,
340,45.023371,7.669023,2,"9 : 0.28495532, 7 : 0.096378505, 13 : 0.04193274",50187930536,
341,45.023371,7.669023,2,"13 : 0.12053101, 13 : 0.09889001, 13 : 0.048692588",50188185672,
342,45.023371,7.669023,2,"13 : 0.079921015, 2 : 0.050097354, 13 : 0.045813397",50188187252,
343,45.023371,7.669023,2,"13 : 0.142708, 13 : 0.13222674, 13 : 0.052959256",50187393403,
344,45.023371,7.669023,2,"13 : 0.1924976, 5 : 0.041636083, 13 : 0.03803952",50187939176,
345,45.023371,7.669023,2,"14 : 0.24602626, 13 : 0.2004538, 13 : 0.068784244",50187940101,
346,45.023371,7.669023,2,"4 : 0.12723224, 13 : 0.1183876, 12 : 0.035063557",50187940891,
347,45.023371,7.669023,2,"13 : 0.8982514, 13 : 0.08777117, 13 : 0.0045240377",50187928786,
348,45.023371,7.669023,2,"6 : 0.18590312, 6 : 0.17417435, 6 : 0.033674553",50188189237,
349,45.023371,7.669023,2,"2 : 0.05594294, 12 : 0.03283728, 13 : 0.032309186",50187931326,
350,45.023371,7.669023,2,"14 : 0.60347104, 6 : 0.046623085, 2 : 0.024074307",50188192912,
351,45.023371,7.669023,2,"14 : 0.2150267, 5 : 0.047929324, 2 : 0.04458636",50187395668,
352,45.023371,7.669023,2,"9 : 0.9917783, 13 : 0.0023241069, 10 : 0.00030911085",50188194702,
353,45.023371,7.669023,2,"13 : 0.1563469, 8 : 0.05715952, 13 : 0.04352421",50187935011,
354,45.023371,7.669023,2,"13 : 0.120999895, 2 : 0.07270955, 12 : 0.03454873",50188192207,
355,45.023371,7.669023,2,"2 : 0.08006289, 2 : 0.06876348, 12 : 0.04988443",50187396083,
356,45.023371,7.669023,2,"6 : 0.22925156, 5 : 0.0824432, 13 : 0.039535712",50187941481,
357,45.023371,7.669023,2,"4 : 0.038563292, 2 : 0.031403318, 2 : 0.020579018",50188183397,
358,45.023371,7.669023,2,"5 : 0.19773902, 13 : 0.050422825, 13 : 0.043711953",50187385708,
359,45.023371,7.669023,2,"7 : 0.27203265, 13 : 0.124264024, 7 : 0.07088168",50187395788,
360,45.023371,7.669023,2,"13 : 0.33252814, 4 : 0.08350215, 12 : 0.031994596",50188195642,
361,45.023371,7.669023,2,"2 : 0.08211593, 2 : 0.057322636, 7 : 0.040898208",50187927021,
362,45.023371,7.669023,2,"9 : 0.11821657, 9 : 0.05085879, 13 : 0.049800944",50187940491,
363,45.023371,7.669023,2,"6 : 0.2558665, 13 : 0.15385686, 5 : 0.13413575",50188196932,
364,45.023371,7.669023,2,"13 : 0.72631556, 13 : 0.050589126, 13 : 0.024974944",50187941801,
365,45.023371,7.669023,2,"13 : 0.10819942, 2 : 0.058289796, 13 : 0.048654344",50187399498,
366,45.023371,7.669023,2,"13 : 0.084594935, 13 : 0.08438833, 7 : 0.042145062",50187937046,
367,45.023371,7.669023,2,"6 : 0.44064093, 13 : 0.0634624, 8 : 0.021759039",50187399593,
368,45.023433,7.666894,2,"13 : 0.67019403, 13 : 0.066942684, 13 : 0.024523048",40610701253,
369,45.023433,7.666894,2,"13 : 0.4480466, 13 : 0.3014333, 13 : 0.021551352",46661290175,
370,45.023433,7.666894,2,"13 : 0.97217596, 13 : 0.0035339005, 13 : 0.0033725605",40610701113,
371,45.023433,7.666894,2,"13 : 0.9802387, 13 : 0.009140009, 13 : 0.0009083458",40610701013,
372,45.023433,7.666894,2,"13 : 0.990958, 13 : 0.0009479289, 13 : 0.00021233925",46661290005,
373,45.023433,7.666894,2,"13 : 0.58004093, 13 : 0.06785392, 13 : 0.056127805",40610700733,
374,45.023433,7.666894,2,"13 : 0.26225016, 13 : 0.21683788, 8 : 0.08127769",40610700563,
375,45.023433,7.666894,2,"13 : 0.9902243, 7 : 0.0027381254, 13 : 0.00041033866",46661289845,
376,45.023433,7.666894,2,"13 : 0.92118233, 13 : 0.004996714, 13 : 0.0044436166",40610700263,
377,45.023433,7.666894,2,"13 : 0.70244086, 13 : 0.05110117, 13 : 0.019354789",40610700083,
378,45.023433,7.666894,2,"7 : 0.34041893, 8 : 0.1145932, 13 : 0.083873525",40610699933,
379,45.023433,7.666894,2,"13 : 0.9955605, 13 : 0.0008947112, 13 : 0.00039834363",40610699793,
380,45.023433,7.666894,2,"13 : 0.3102834, 13 : 0.061605465, 13 : 0.054805055",46661289655,
381,45.023433,7.666894,2,"13 : 0.825962, 13 : 0.07908007, 13 : 0.012115767",46661289565,
382,45.023433,7.666894,2,"13 : 0.9044565, 13 : 0.02743316, 13 : 0.0047972277",40610699503,
383,45.023433,7.666894,2,"13 : 0.9097173, 13 : 0.003539606, 13 : 0.003511657",46661289555,
384,45.023433,7.666894,2,"13 : 0.5982742, 13 : 0.054596145, 14 : 0.028746162",46661289375,
385,45.023433,7.666894,2,"13 : 0.9637717, 13 : 0.023480471, 2 : 0.0005537616",40610698823,
386,45.023433,7.666894,2,"13 : 0.5350585, 13 : 0.24219427, 14 : 0.046542246",46661289255,
387,45.023433,7.666894,2,"7 : 0.15669042, 3 : 0.06244405, 13 : 0.026801663",46661291165,
388,45.023433,7.666894,2,"13 : 0.88739043, 13 : 0.07900065, 13 : 0.0018626445",47576826701,
389,45.023433,7.666894,2,"13 : 0.45298147, 13 : 0.34275874, 13 : 0.01826305",47576826741,
390,45.023433,7.666894,2,"13 : 0.5006301, 2 : 0.020700758, 7 : 0.019378075",46661291005,
391,45.023433,7.666894,2,"13 : 0.93873906, 13 : 0.0040621283, 7 : 0.0010010542",47576826591,
392,45.023433,7.666894,2,"2 : 0.5703866, 13 : 0.08157588, 7 : 0.023020592",47576826511,
393,45.023433,7.666894,2,"7 : 0.3998229, 13 : 0.10281971, 2 : 0.07673909",46661290955,
394,45.023433,7.666894,2,"7 : 0.29172713, 13 : 0.28107104, 13 : 0.25964767",46661290865,
395,45.023433,7.666894,2,"13 : 0.04518056, 13 : 0.03480243, 2 : 0.027002012",40610702453,
396,45.023433,7.666894,2,"13 : 0.11048182, 7 : 0.065379515, 13 : 0.06076248",46661290665,
397,45.023433,7.666894,2,"7 : 0.63662213, 13 : 0.049331624, 13 : 0.039391186",33699892358,
398,45.023433,7.666894,2,"13 : 0.08224621, 13 : 0.078065254, 13 : 0.068257235",33699892388,
399,45.023433,7.666894,2,"7 : 0.30524895, 2 : 0.05255453, 2 : 0.026904209",46661290645,
400,45.023433,7.666894,2,"13 : 0.8724565, 13 : 0.019420657, 13 : 0.0052281083",46661290505,
401,45.023433,7.666894,2,"2 : 0.6974009, 7 : 0.038656287, 7 : 0.02843281",33699892318,
402,45.023433,7.666894,2,"13 : 0.23468035, 13 : 0.16212708, 13 : 0.07054841",46661290445,
403,45.023433,7.666894,2,"13 : 0.32882953, 13 : 0.12663002, 13 : 0.120092236",33699892228,
404,45.023433,7.666894,2,"13 : 0.9368106, 13 : 0.0062018004, 13 : 0.005369525",40610701813,
405,45.023433,7.666894,2,"13 : 0.4336666, 13 : 0.0966183, 13 : 0.03929878",46661290425,
406,45.023433,7.666894,2,"13 : 0.93150336, 7 : 0.018798491, 13 : 0.0028211602",40610701593,
407,45.023433,7.666894,2,"13 : 0.07653866, 7 : 0.036286514, 13 : 0.029156547",46661290305,
408,45.023433,7.666894,2,"10 : 0.34723043, 13 : 0.07082812, 2 : 0.05122753",40610701433,
409,45.023433,7.666894,2,"13 : 0.15525061, 13 : 0.067694664, 13 : 0.046630982",46661290215,
410,45.023433,7.666894,2,"13 : 0.5504305, 13 : 0.055372898, 13 : 0.036492534",46661289225,
411,45.023433,7.666894,2,"13 : 0.9120866, 14 : 0.0025538015, 12 : 0.0012775019",46661289155,
412,45.023433,7.666894,2,"13 : 0.908135, 7 : 0.005729278, 13 : 0.0045112013",40610698453,
413,45.023433,7.666894,2,"13 : 0.94794554, 7 : 0.006027689, 13 : 0.003735271",46661289075,
414,45.023433,7.666894,2,"13 : 0.25551978, 13 : 0.208929, 13 : 0.07291142",40610698253,
415,45.023433,7.666894,2,"13 : 0.45661, 13 : 0.157202, 14 : 0.098471835",46661289005,
416,45.023433,7.666894,2,"7 : 0.18056771, 3 : 0.16033703, 7 : 0.13576342",40610697803,
417,45.023433,7.666894,2,"13 : 0.9978625, 13 : 0.00014472324, 13 : 7.834179e-05",46661288975,
418,45.023433,7.666894,2,"13 : 0.7523383, 13 : 0.035613075, 13 : 0.026209148",40610697903,
419,45.023433,7.666894,2,"7 : 0.17154683, 7 : 0.058017053, 13 : 0.051026776",46661288885,
420,45.023433,7.666894,2,"13 : 0.8420167, 13 : 0.026882984, 13 : 0.008585487",46661288775,
421,45.023433,7.666894,2,"7 : 0.4759927, 13 : 0.03478686, 7 : 0.030030375",46661288805,
422,45.023433,7.666894,2,"13 : 0.9258722, 13 : 0.00894084, 13 : 0.008479253",46661288735,
423,45.023433,7.666894,2,"13 : 0.9524011, 13 : 0.003432925, 13 : 0.0032993548",40610697273,
424,45.023433,7.666894,2,"13 : 0.96482617, 13 : 0.007498289, 13 : 0.0016576877",40610697093,
425,45.023433,7.666894,2,"13 : 0.89936763, 13 : 0.017244317, 7 : 0.0063095405",40610696833,
426,45.023433,7.666894,2,"13 : 0.765498, 13 : 0.120412506, 13 : 0.0065434533",40610696913,
427,45.023433,7.666894,2,"13 : 0.7312952, 13 : 0.060807105, 13 : 0.03022352",40610696533,
428,45.023433,7.666894,2,"13 : 0.98372126, 13 : 0.000685345, 13 : 0.00046375592",40610696673,
429,45.023433,7.666894,2,"13 : 0.9326071, 13 : 0.0055032056, 13 : 0.005217993",40610696403,
430,45.023433,7.666894,2,"8 : 0.67488146, 13 : 0.01650815, 8 : 0.009970126",40610696303,
431,45.023433,7.666894,2,"13 : 0.47753114, 13 : 0.11301965, 13 : 0.08395455",40610696083,
432,45.023433,7.666894,2,"13 : 0.5053765, 13 : 0.21579342, 7 : 0.06258963",40610696193,
433,45.023433,7.666894,2,"7 : 0.27706063, 2 : 0.090073615, 13 : 0.07350922",40610695873,
434,45.023433,7.666894,2,"13 : 0.9759405, 13 : 0.0038076097, 7 : 0.0006332619",40610695953,
435,45.023433,7.666894,2,"13 : 0.9434443, 13 : 0.0064371587, 13 : 0.0042803846",40610695663,
436,45.023433,7.666894,2,"13 : 0.8284439, 7 : 0.019366574, 8 : 0.015968649",40610695773,
437,45.023433,7.666894,2,"13 : 0.7807794, 13 : 0.034369335, 7 : 0.007932761",40610695463,
438,45.023433,7.666894,2,"13 : 0.62618726, 13 : 0.06365453, 13 : 0.015530848",46661288305,
439,45.023433,7.666894,2,"13 : 0.45276612, 13 : 0.09965881, 13 : 0.08531122",40610695493,
440,45.023433,7.666894,2,"13 : 0.92595893, 13 : 0.008458345, 13 : 0.004529065",40610695203,
441,45.023433,7.666894,2,"13 : 0.90150326, 13 : 0.009885414, 12 : 0.0077042105",46661288205,
442,45.023433,7.666894,2,"13 : 0.07271881, 9 : 0.052279655, 13 : 0.039892662",40610694933,
443,45.023433,7.666894,2,"13 : 0.7032778, 13 : 0.044175237, 9 : 0.018684112",40610694773,
444,45.023433,7.666894,2,"9 : 0.08226579, 2 : 0.081875615, 13 : 0.07819745",40610694393,
445,45.023433,7.666894,2,"13 : 0.07039116, 7 : 0.060223423, 2 : 0.054112967",40610694523,
446,45.023433,7.666894,2,"13 : 0.18780491, 2 : 0.12508732, 13 : 0.09011386",40610694483,
447,45.023433,7.666894,2,"13 : 0.96562207, 13 : 0.003259363, 13 : 0.0029957853",40610700893,
448,45.023433,7.666894,2,"13 : 0.97285867, 13 : 0.0021987665, 13 : 0.0010740231",40610700443,
449,45.023433,7.666894,2,"13 : 0.28851822, 7 : 0.05291241, 7 : 0.04051737",46661289695,
450,45.023433,7.666894,2,"13 : 0.998896, 7 : 5.1441806e-05, 13 : 4.352e-05",46661289455,
451,45.023433,7.666894,2,"13 : 0.38190404, 7 : 0.16763571, 13 : 0.14029253",40610699383,
452,45.023433,7.666894,2,"13 : 0.9489378, 13 : 0.0022887683, 7 : 0.0010746398",46661289305,
453,45.023433,7.666894,2,"13 : 0.089666404, 7 : 0.080194026, 7 : 0.03532426",46661290755,
454,45.023433,7.666894,2,"13 : 0.49808452, 2 : 0.060371198, 13 : 0.048548084",47576826431,
455,45.023433,7.666894,2,"13 : 0.30466044, 13 : 0.20559765, 7 : 0.044174578",40610698113,
456,45.023433,7.666894,2,"13 : 0.45868137, 13 : 0.109667316, 13 : 0.041777615",40610694643,
457,45.023433,7.666894,2,"13 : 0.815191, 13 : 0.08290848, 13 : 0.005376362",46661289945,
458,45.02353,7.669297,2,"8 : 0.98938143, 8 : 0.00065783865, 2 : 0.000312392",47855013371,
459,45.02353,7.669297,2,"8 : 0.9761706, 12 : 0.0053239064, 12 : 0.0025550995",47802870822,
460,45.02353,7.669297,2,"13 : 0.94327956, 13 : 0.030496515, 13 : 0.0063863904",47855013001,
461,45.02353,7.669297,2,"13 : 0.18653907, 14 : 0.12565261, 13 : 0.12362666",47802870372,
462,45.02353,7.669297,2,"8 : 0.2739016, 8 : 0.09385014, 13 : 0.047136456",46938728035,
463,45.02353,7.669297,2,"7 : 0.3207211, 7 : 0.08890929, 7 : 0.04433606",47802869352,
464,45.02353,7.669297,2,"2 : 0.15475458, 7 : 0.05929428, 13 : 0.03179999",47802869152,
465,45.02353,7.669297,2,"7 : 0.36687586, 7 : 0.036234755, 7 : 0.029318161",47802869012,
466,45.02353,7.669297,2,"7 : 0.67219776, 7 : 0.02597748, 2 : 0.018788956",47802868842,
467,45.02353,7.669297,2,"7 : 0.5246606, 10 : 0.39422134, 13 : 0.007326651",47855011551,
468,45.02353,7.669297,2,"7 : 0.77194583, 7 : 0.01308865, 2 : 0.009035902",47802868522,
469,45.02353,7.669297,2,"7 : 0.425088, 2 : 0.11026842, 7 : 0.044201586",47802868442,
470,45.02353,7.669297,2,"13 : 0.03970563, 13 : 0.021041382, 7 : 0.01925791",46938726325,
471,45.02353,7.669297,2,"2 : 0.87947863, 13 : 0.017049413, 14 : 0.01628459",47802868312,
472,45.02353,7.669297,2,"2 : 0.07606648, 2 : 0.059751377, 7 : 0.059089024",47802868062,
473,45.02353,7.669297,2,"13 : 0.28261772, 13 : 0.14965518, 7 : 0.1037982",46938725715,
474,45.02353,7.669297,2,"13 : 0.96334124, 2 : 0.022927087, 13 : 0.0012117012",47802867432,
475,45.02353,7.669297,2,"13 : 0.35576856, 13 : 0.1685329, 13 : 0.028039997",47855010111,
476,45.02353,7.669297,2,"13 : 0.38709053, 13 : 0.12383282, 13 : 0.0341974",47802867152,
477,45.02353,7.669297,2,"7 : 0.7114672, 7 : 0.05752641, 7 : 0.03564556",47802866852,
478,45.02353,7.669297,2,"14 : 0.40024883, 7 : 0.16210958, 7 : 0.10034565",47802866902,
479,45.02353,7.669297,2,"14 : 0.59585476, 7 : 0.10700824, 13 : 0.0948688",47802866752,
480,45.02353,7.669297,2,"2 : 0.7149912, 7 : 0.029194642, 7 : 0.021282742",40888364403,
481,45.02353,7.669297,2,"7 : 0.58000726, 2 : 0.035946745, 7 : 0.03434776",47065584904,
482,45.02353,7.669297,2,"7 : 0.5776861, 7 : 0.25875986, 14 : 0.03216667",47855009291,
483,45.02353,7.669297,2,"13 : 0.08566149, 13 : 0.08216025, 13 : 0.037193336",47065584704,
484,45.02353,7.669297,2,"7 : 0.43776986, 7 : 0.038916547, 13 : 0.030687854",47855008571,
485,45.02353,7.669297,2,"13 : 0.5640091, 13 : 0.11088587, 7 : 0.053291347",47855008391,
486,45.02353,7.669297,2,"13 : 0.8628995, 13 : 0.041901715, 13 : 0.0018819248",47065584374,
487,45.02353,7.669297,2,"13 : 0.86576015, 13 : 0.03202103, 7 : 0.017175982",47855007281,
488,45.02353,7.669297,2,"13 : 0.37096626, 13 : 0.058505315, 13 : 0.02292977",33977694338,
489,45.02353,7.669297,2,"13 : 0.9586367, 13 : 0.0039677755, 13 : 0.002912338",47855006831,
490,45.02353,7.669297,2,"13 : 0.56471586, 13 : 0.02469907, 7 : 0.015256648",33977694118,
491,45.02353,7.669297,2,"13 : 0.8265024, 13 : 0.024386121, 13 : 0.01583307",47855006321,
492,45.02353,7.669297,2,"13 : 0.99138683, 13 : 0.0011244377, 13 : 0.000122053185",47855008101,
493,45.023544,7.669288,2,"13 : 0.86503637, 13 : 0.09348881, 7 : 0.00530111",33977696938,
494,45.023544,7.669288,2,"13 : 0.9119955, 12 : 0.015902737, 13 : 0.015195257",47802871722,
495,45.02355,7.669294,2,"13 : 0.9833066, 13 : 0.00091515464, 13 : 0.000431024",47855018021,
496,45.02355,7.669294,2,"13 : 0.9925943, 13 : 0.0018805418, 13 : 0.0002896339",40888351913,
497,45.02355,7.669294,2,"13 : 0.9876687, 13 : 0.0016716638, 7 : 0.0006400334",40888351533,
498,45.02355,7.669294,2,"13 : 0.5211207, 13 : 0.08441935, 7 : 0.04350387",40888351723,
499,45.023563,7.669311,2,"7 : 0.13567084, 2 : 0.12145044, 2 : 0.024235584",33977693948,
500,45.023563,7.669311,2,"7 : 0.2637248, 7 : 0.11748111, 7 : 0.041424558",47855005941,
501,45.023563,7.669311,2,"7 : 0.33818993, 6 : 0.041299254, 7 : 0.03711501",47855005741,
502,45.023563,7.669311,2,"13 : 0.39571127, 3 : 0.35892603, 3 : 0.032687195",47855005111,
503,45.023563,7.669311,2,"13 : 0.7829295, 13 : 0.019090898, 13 : 0.008347497",40888362353,
504,45.023563,7.669311,2,"13 : 0.50920177, 13 : 0.3220451, 13 : 0.013819531",47855004741,
505,45.023563,7.669311,2,"13 : 0.28171054, 13 : 0.15919764, 7 : 0.12751234",40888362203,
506,45.023563,7.669311,2,"14 : 0.09440801, 7 : 0.056677498, 13 : 0.056541264",47855004211,
