field_1,lat,lng,label,cores,CLUSTER_ID,CLUSTER_SIZE,CLUSTER_ID_2,CLUSTER_SIZE_2
"11646",45.064162,7.685569,"1","1","14","6064","2","2053"
"11647",45.064162,7.685569,"1","1","14","6064","2","2053"
"11648",45.064162,7.685569,"1","1","14","6064","2","2053"
"11649",45.064162,7.685569,"1","1","14","6064","2","2053"
"11650",45.064162,7.685569,"1","1","14","6064","2","2053"
"11651",45.064162,7.685569,"1","1","14","6064","2","2053"
"11652",45.064162,7.685569,"1","1","14","6064","2","2053"
"11653",45.064162,7.685569,"1","1","14","6064","2","2053"
"11654",45.064162,7.685569,"1","1","14","6064","2","2053"
"11655",45.064162,7.685569,"1","1","14","6064","2","2053"
"11656",45.064162,7.685569,"1","1","14","6064","2","2053"
"11657",45.064162,7.685569,"1","1","14","6064","2","2053"
"11658",45.064162,7.685569,"1","1","14","6064","2","2053"
"11659",45.064162,7.685569,"1","1","14","6064","2","2053"
"11660",45.064162,7.685569,"1","1","14","6064","2","2053"
"11661",45.064166,7.679877,"1","1","14","6064","4","522"
"11669",45.064172,7.678905,"1","1","14","6064","4","522"
"11670",45.064175,7.679027,"1","1","14","6064","4","522"
"11682",45.0642,7.679293,"1","1","14","6064","4","522"
"11683",45.0642,7.680002,"1","1","14","6064","4","522"
"11699",45.064216,7.678983,"1","1","14","6064","4","522"
"11700",45.064216,7.678986,"1","1","14","6064","4","522"
"11701",45.064225,7.679344,"1","1","14","6064","4","522"
"11702",45.064227,7.679197,"1","1","14","6064","4","522"
"11703",45.06423,7.675473,"1","1","14","6064","4","522"
"11708",45.06424,7.680108,"1","1","14","6064","4","522"
"11710",45.064245,7.682071,"1","1","14","6064","4","522"
"11713",45.064247,7.679016,"1","1","14","6064","4","522"
"11721",45.064255,7.679588,"1","1","14","6064","4","522"
"11722",45.064261,7.676933,"1","1","14","6064","4","522"
"11725",45.064291,7.679336,"1","1","14","6064","4","522"
"11726",45.064299,7.679063,"1","1","14","6064","4","522"
"11771",45.064311,7.680111,"1","1","14","6064","4","522"
"11777",45.064319,7.678702,"1","1","14","6064","4","522"
"11778",45.064319,7.680297,"1","1","14","6064","4","522"
"11779",45.064319,7.680297,"1","1","14","6064","4","522"
"11787",45.064341,7.679366,"1","1","14","6064","4","522"
"11790",45.064357,7.681556,"1","1","14","6064","4","522"
"11791",45.064366,7.680305,"1","1","14","6064","4","522"
"11804",45.064408,7.680286,"1","1","14","6064","4","522"
"11805",45.064412,7.681267,"1","1","14","6064","4","522"
"11838",45.06444,7.675012,"1","1","14","6064","4","522"
"11840",45.064444,7.670833,"1","1","14","6064","4","522"
"11843",45.064457,7.680239,"1","1","14","6064","4","522"
"11846",45.064459,7.68013,"1","1","14","6064","4","522"
"11858",45.064518,7.687157,"1","1","14","6064","2","2053"
"11882",45.064533,7.6872,"1","1","14","6064","2","2053"
"11883",45.064533,7.6872,"1","1","14","6064","2","2053"
"11886",45.064546,7.687135,"1","1","14","6064","2","2053"
"11887",45.064546,7.687135,"1","1","14","6064","2","2053"
"11888",45.064546,7.687135,"1","1","14","6064","2","2053"
"11889",45.064549,7.680237,"1","1","14","6064","4","522"
"11894",45.064564,7.687017,"1","1","14","6064","2","2053"
"11900",45.064571,7.68706,"1","1","14","6064","2","2053"
"11902",45.064572,7.684538,"1","1","14","6064","2","2053"
"11904",45.064575,7.681658,"1","1","14","6064","4","522"
"11905",45.064575,7.681658,"1","1","14","6064","4","522"
"11906",45.064579,7.686299,"1","1","14","6064","2","2053"
"11911",45.064602,7.680383,"1","1","14","6064","4","522"
"11912",45.064605,7.686921,"1","1","14","6064","2","2053"
"11914",45.064636,7.679152,"1","1","14","6064","4","522"
"11915",45.06464,7.688498,"1","1","14","6064","2","2053"
"11918",45.064647,7.670825,"1","1","14","6064","4","522"
"11923",45.064669,7.686651,"1","1","14","6064","2","2053"
"11929",45.064683,7.680127,"1","1","14","6064","4","522"
"11931",45.064704,7.684767,"1","1","14","6064","2","2053"
"11933",45.064713,7.683498,"1","1","14","6064","2","2053"
"11936",45.064716,7.684591,"1","1","14","6064","2","2053"
"11944",45.064741,7.680052,"1","1","14","6064","4","522"
"11945",45.064746,7.680848,"1","1","14","6064","4","522"
"11947",45.06475,7.684561,"1","1","14","6064","2","2053"
"11951",45.064777,7.6757,"1","1","14","6064","4","522"
"11952",45.064777,7.675719,"1","1","14","6064","4","522"
"11953",45.064786,7.675755,"1","1","14","6064","4","522"
"11959",45.064813,7.680463,"1","1","14","6064","4","522"
"11960",45.064823,7.680053,"1","1","14","6064","4","522"
"11961",45.064829,7.687833,"1","1","14","6064","2","2053"
"11967",45.064859,7.680526,"1","1","14","6064","4","522"
"11968",45.064867,7.686781,"1","1","14","6064","2","2053"
"11969",45.064867,7.686781,"1","1","14","6064","2","2053"
"11970",45.064867,7.686781,"1","1","14","6064","2","2053"
"11971",45.064867,7.686781,"1","1","14","6064","2","2053"
"11979",45.064891,7.673502,"1","1","14","6064","4","522"
"11981",45.064894,7.680461,"1","1","14","6064","4","522"
"11983",45.064899,7.680513,"1","1","14","6064","4","522"
"11984",45.064899,7.680513,"1","1","14","6064","4","522"
"11985",45.064899,7.681702,"1","1","14","6064","4","522"
"11992",45.064912,7.681932,"1","1","14","6064","2","2053"
"12005",45.064927,7.678906,"1","1","14","6064","4","522"
"12009",45.064949,7.681894,"1","1","14","6064","2","2053"
"12010",45.06495,7.681932,"1","1","14","6064","2","2053"
"12012",45.06497,7.681966,"1","1","14","6064","2","2053"
"12013",45.06497,7.681966,"1","1","14","6064","2","2053"
"12014",45.06497,7.681966,"1","1","14","6064","2","2053"
"12021",45.06498,7.685722,"1","1","14","6064","2","2053"
"12022",45.06498,7.685722,"1","1","14","6064","2","2053"
"12026",45.065002,7.686533,"1","1","14","6064","2","2053"
"12027",45.065002,7.686533,"1","1","14","6064","2","2053"
"12031",45.065005,7.686122,"1","1","14","6064","2","2053"
"12043",45.065034,7.685097,"1","1","14","6064","2","2053"
"12046",45.065043,7.680451,"1","1","14","6064","4","522"
"12047",45.065043,7.681664,"1","1","14","6064","4","522"
"12048",45.065052,7.68788,"1","1","14","6064","2","2053"
"12055",45.065063,7.683938,"1","1","14","6064","2","2053"
"12058",45.065072,7.672377,"1","1","14","6064","4","522"
"12060",45.065094,7.680602,"1","1","14","6064","4","522"
"12062",45.065099,7.67943,"1","1","14","6064","4","522"
"12063",45.065099,7.67943,"1","1","14","6064","4","522"
"12064",45.065102,7.686599,"1","1","14","6064","2","2053"
"12066",45.065109,7.68661,"1","1","14","6064","2","2053"
"12073",45.065127,7.684333,"1","1","14","6064","2","2053"
"12078",45.065166,7.68692,"1","1","14","6064","2","2053"
"12079",45.065166,7.68692,"1","1","14","6064","2","2053"
"12080",45.06517,7.688015,"1","1","14","6064","2","2053"
"12084",45.065188,7.680825,"1","1","14","6064","4","522"
"12085",45.065196,7.672169,"1","1","14","6064","4","522"
"12087",45.0652,7.670978,"1","1","14","6064","4","522"
"12089",45.065205,7.680741,"1","1","14","6064","4","522"
"12091",45.065223,7.68661,"1","1","14","6064","2","2053"
"12092",45.065231,7.686481,"1","1","14","6064","2","2053"
"12096",45.065239,7.680602,"1","1","14","6064","4","522"
"12098",45.065246,7.680633,"1","1","14","6064","4","522"
"12099",45.065246,7.686406,"1","1","14","6064","2","2053"
"12100",45.065246,7.686545,"1","1","14","6064","2","2053"
"12101",45.065247,7.671988,"1","1","14","6064","4","522"
"12110",45.065272,7.68548,"1","1","14","6064","2","2053"
"12111",45.065277,7.671111,"1","1","14","6064","4","522"
"12117",45.065322,7.681705,"1","1","14","6064","2","2053"
"12131",45.065337,7.686331,"1","1","14","6064","2","2053"
"12133",45.065341,7.682847,"1","1","14","6064","2","2053"
"12134",45.065341,7.687172,"1","1","14","6064","2","2053"
"12143",45.065374,7.684263,"1","1","14","6064","2","2053"
"12144",45.065375,7.680805,"1","1","14","6064","4","522"
"12145",45.065375,7.680805,"1","1","14","6064","4","522"
"12146",45.065375,7.680805,"1","1","14","6064","4","522"
"12147",45.065375,7.680805,"1","1","14","6064","4","522"
"12148",45.065375,7.680805,"1","1","14","6064","4","522"
"12149",45.065375,7.680805,"1","1","14","6064","4","522"
"12150",45.065375,7.680805,"1","1","14","6064","4","522"
"12154",45.065401,7.687109,"1","1","14","6064","2","2053"
"12155",45.065401,7.687109,"1","1","14","6064","2","2053"
"12156",45.065401,7.687109,"1","1","14","6064","2","2053"
"12157",45.065412,7.680805,"1","1","14","6064","4","522"
"12158",45.065412,7.680805,"1","1","14","6064","4","522"
"12159",45.065412,7.680805,"1","1","14","6064","4","522"
"12162",45.065435,7.68367,"1","1","14","6064","2","2053"
"12163",45.06545,7.6793,"1","1","14","6064","4","522"
"12165",45.065458,7.677619,"1","1","14","6064","4","522"
"12166",45.06546,7.680848,"1","1","14","6064","4","522"
"12167",45.065461,7.67963,"1","1","14","6064","4","522"
"12168",45.065469,7.681202,"1","1","14","6064","4","522"
"12169",45.065469,7.681202,"1","1","14","6064","4","522"
"12170",45.065469,7.681202,"1","1","14","6064","4","522"
"12180",45.065535,7.671965,"1","1","14","6064","4","522"
"12181",45.065549,7.68647,"1","1","14","6064","2","2053"
"12189",45.06558,7.68245,"1","1","14","6064","2","2053"
"12190",45.065592,7.684078,"1","1","14","6064","2","2053"
"12193",45.065609,7.685751,"1","1","14","6064","2","2053"
"12197",45.065632,7.671375,"1","1","14","6064","4","522"
"12199",45.065649,7.67086,"1","1","14","6064","4","522"
"12200",45.065649,7.67086,"1","1","14","6064","4","522"
"12201",45.065649,7.67086,"1","1","14","6064","4","522"
"12202",45.065649,7.67086,"1","1","14","6064","4","522"
"12203",45.065668,7.681996,"1","1","14","6064","2","2053"
"12204",45.065668,7.681996,"1","1","14","6064","2","2053"
"12205",45.06567,7.688369,"1","1","14","6064","2","2053"
"12208",45.065685,7.681095,"1","1","14","6064","4","522"
"12212",45.065714,7.687125,"1","1","14","6064","2","2053"
"12216",45.065731,7.680945,"1","1","14","6064","4","522"
"12218",45.065739,7.681009,"1","1","14","6064","4","522"
"12226",45.065801,7.671622,"1","1","14","6064","4","522"
"12227",45.065808,7.682666,"1","1","14","6064","2","2053"
"12229",45.065813,7.681866,"1","1","14","6064","2","2053"
"12248",45.065833,7.685,"1","1","14","6064","2","2053"
"12249",45.065833,7.685,"1","1","14","6064","2","2053"
"12250",45.065833,7.685,"1","1","14","6064","2","2053"
"12251",45.065833,7.685,"1","1","14","6064","2","2053"
"12252",45.065833,7.685,"1","1","14","6064","2","2053"
"12253",45.065833,7.685,"1","1","14","6064","2","2053"
"12254",45.065833,7.685,"1","1","14","6064","2","2053"
"12255",45.065833,7.685,"1","1","14","6064","2","2053"
"12256",45.065833,7.685,"1","1","14","6064","2","2053"
"12257",45.065833,7.685,"1","1","14","6064","2","2053"
"12258",45.065833,7.689166,"1","1","14","6064","2","2053"
"12267",45.065869,7.688897,"1","1","14","6064","2","2053"
"12279",45.065928,7.689013,"1","1","14","6064","2","2053"
"12283",45.065973,7.682597,"1","1","14","6064","2","2053"
"12287",45.066011,7.688777,"1","1","14","6064","2","2053"
"12288",45.066016,7.670536,"1","1","14","6064","4","522"
"12290",45.066041,7.688959,"1","1","14","6064","2","2053"
"12296",45.066079,7.688552,"1","1","14","6064","2","2053"
"12299",45.066086,7.683352,"1","1","14","6064","2","2053"
"12300",45.066108,7.683447,"1","1","14","6064","2","2053"
"12301",45.066108,7.683447,"1","1","14","6064","2","2053"
"12302",45.066108,7.683447,"1","1","14","6064","2","2053"
"12303",45.06611,7.68279,"1","1","14","6064","2","2053"
"12306",45.066111,7.683055,"1","1","14","6064","2","2053"
"12307",45.066111,7.683333,"1","1","14","6064","2","2053"
"12308",45.066111,7.683333,"1","1","14","6064","2","2053"
"12309",45.066111,7.683611,"1","1","14","6064","2","2053"
"12310",45.066111,7.683611,"1","1","14","6064","2","2053"
"12311",45.066111,7.683611,"1","1","14","6064","2","2053"
"12312",45.066111,7.688888,"1","1","14","6064","2","2053"
"12318",45.066127,7.689105,"1","1","14","6064","2","2053"
"12319",45.06613,7.688766,"1","1","14","6064","2","2053"
"12320",45.06613,7.688766,"1","1","14","6064","2","2053"
"12321",45.06613,7.688766,"1","1","14","6064","2","2053"
"12325",45.066144,7.681463,"1","1","14","6064","2","2053"
"12326",45.066144,7.681463,"1","1","14","6064","2","2053"
"12327",45.066144,7.681463,"1","1","14","6064","2","2053"
"12328",45.066144,7.681463,"1","1","14","6064","2","2053"
"12329",45.066144,7.681463,"1","1","14","6064","2","2053"
"12330",45.066144,7.681463,"1","1","14","6064","2","2053"
"12331",45.066144,7.681463,"1","1","14","6064","2","2053"
"12333",45.066148,7.675141,"1","1","14","6064","4","522"
"12336",45.066166,7.684507,"1","1","14","6064","2","2053"
"12337",45.066169,7.684841,"1","1","14","6064","2","2053"
"12338",45.066174,7.681466,"1","1","14","6064","2","2053"
"12339",45.066186,7.688963,"1","1","14","6064","2","2053"
"12341",45.066201,7.688906,"1","1","14","6064","2","2053"
"12342",45.066201,7.688906,"1","1","14","6064","2","2053"
"12346",45.066227,7.681469,"1","1","14","6064","2","2053"
"12347",45.066231,7.688798,"1","1","14","6064","2","2053"
"12348",45.066238,7.685463,"1","1","14","6064","2","2053"
"12350",45.066247,7.688655,"1","1","14","6064","2","2053"
"12353",45.06625,7.689066,"1","1","14","6064","2","2053"
"12357",45.06628,7.688911,"1","1","14","6064","2","2053"
"12358",45.06628,7.688911,"1","1","14","6064","2","2053"
"12359",45.066288,7.688813,"1","1","14","6064","2","2053"
"12360",45.066288,7.688883,"1","1","14","6064","2","2053"
"12361",45.066294,7.681061,"1","1","14","6064","2","2053"
"12362",45.066297,7.688866,"1","1","14","6064","2","2053"
"12364",45.066311,7.6821,"1","1","14","6064","2","2053"
"12365",45.066313,7.681675,"1","1","14","6064","2","2053"
"12366",45.066319,7.68183,"1","1","14","6064","2","2053"
"12367",45.066319,7.68183,"1","1","14","6064","2","2053"
"12368",45.066319,7.68183,"1","1","14","6064","2","2053"
"12369",45.066319,7.68183,"1","1","14","6064","2","2053"
"12370",45.066319,7.68183,"1","1","14","6064","2","2053"
"12371",45.066319,7.68183,"1","1","14","6064","2","2053"
"12372",45.066319,7.68183,"1","1","14","6064","2","2053"
"12373",45.066319,7.68183,"1","1","14","6064","2","2053"
"12374",45.066319,7.68183,"1","1","14","6064","2","2053"
"12375",45.066319,7.68183,"1","1","14","6064","2","2053"
"12376",45.066319,7.68183,"1","1","14","6064","2","2053"
"12377",45.066322,7.684908,"1","1","14","6064","2","2053"
"12378",45.066324,7.688852,"1","1","14","6064","2","2053"
"12379",45.066324,7.688863,"1","1","14","6064","2","2053"
"12380",45.066324,7.688863,"1","1","14","6064","2","2053"
"12381",45.066325,7.682075,"1","1","14","6064","2","2053"
"12383",45.066329,7.688304,"1","1","14","6064","2","2053"
"12384",45.066329,7.688304,"1","1","14","6064","2","2053"
"12389",45.066352,7.6884,"1","1","14","6064","2","2053"
"12390",45.066355,7.688788,"1","1","14","6064","2","2053"
"12391",45.066355,7.688788,"1","1","14","6064","2","2053"
"12392",45.06636,7.688841,"1","1","14","6064","2","2053"
"12394",45.066365,7.688874,"1","1","14","6064","2","2053"
"12395",45.066388,7.681655,"1","1","14","6064","2","2053"
"12396",45.066388,7.681655,"1","1","14","6064","2","2053"
"12397",45.066388,7.681666,"1","1","14","6064","2","2053"
"12401",45.066404,7.688737,"1","1","14","6064","2","2053"
"12402",45.066404,7.688737,"1","1","14","6064","2","2053"
"12403",45.066413,7.688766,"1","1","14","6064","2","2053"
"12404",45.066424,7.688836,"1","1","14","6064","2","2053"
"12405",45.06643,7.681567,"1","1","14","6064","2","2053"
"12408",45.066441,7.679699,"1","1","14","6064","4","522"
"12409",45.066441,7.679699,"1","1","14","6064","4","522"
"12410",45.066441,7.679699,"1","1","14","6064","4","522"
"12411",45.066441,7.679699,"1","1","14","6064","4","522"
"12412",45.066441,7.679699,"1","1","14","6064","4","522"
"12413",45.066441,7.679699,"1","1","14","6064","4","522"
"12414",45.066441,7.679699,"1","1","14","6064","4","522"
"12415",45.066441,7.679699,"1","1","14","6064","4","522"
"12416",45.066441,7.679699,"1","1","14","6064","4","522"
"12417",45.066455,7.681741,"1","1","14","6064","2","2053"
"12418",45.066461,7.681991,"1","1","14","6064","2","2053"
"12419",45.066466,7.688906,"1","1","14","6064","2","2053"
"12420",45.066468,7.688376,"1","1","14","6064","2","2053"
"12421",45.066472,7.681602,"1","1","14","6064","2","2053"
"12423",45.066473,7.688927,"1","1","14","6064","2","2053"
"12424",45.066473,7.689185,"1","1","14","6064","2","2053"
"12431",45.066481,7.688627,"1","1","14","6064","2","2053"
"12435",45.066488,7.681883,"1","1","14","6064","2","2053"
"12436",45.066494,7.681843,"1","1","14","6064","2","2053"
"12437",45.066502,7.68188,"1","1","14","6064","2","2053"
"12438",45.066502,7.68188,"1","1","14","6064","2","2053"
"12445",45.066519,7.681621,"1","1","14","6064","2","2053"
"12446",45.066519,7.681772,"1","1","14","6064","2","2053"
"12454",45.06653,7.688713,"1","1","14","6064","2","2053"
"12459",45.066534,7.689131,"1","1","14","6064","2","2053"
"12461",45.066538,7.681691,"1","1","14","6064","2","2053"
"12462",45.066538,7.681733,"1","1","14","6064","2","2053"
"12463",45.066538,7.681733,"1","1","14","6064","2","2053"
"12464",45.066538,7.681733,"1","1","14","6064","2","2053"
"12465",45.066538,7.681733,"1","1","14","6064","2","2053"
"12475",45.066555,7.681702,"1","1","14","6064","2","2053"
"12478",45.066558,7.68176,"1","1","14","6064","2","2053"
"12479",45.066558,7.68176,"1","1","14","6064","2","2053"
"12480",45.066564,7.681696,"1","1","14","6064","2","2053"
"12482",45.066569,7.681666,"1","1","14","6064","2","2053"
"12483",45.066569,7.681929,"1","1","14","6064","2","2053"
"12488",45.066586,7.686116,"1","1","14","6064","2","2053"
"12489",45.066587,7.681878,"1","1","14","6064","2","2053"
"12490",45.066587,7.688938,"1","1","14","6064","2","2053"
"12491",45.066595,7.688949,"1","1","14","6064","2","2053"
"12493",45.066599,7.681119,"1","1","14","6064","2","2053"
"12501",45.066602,7.682136,"1","1","14","6064","2","2053"
"12502",45.066605,7.681944,"1","1","14","6064","2","2053"
"12503",45.066605,7.6889,"1","1","14","6064","2","2053"
"12505",45.066608,7.681008,"1","1","14","6064","2","2053"
"12508",45.066616,7.680913,"1","1","14","6064","2","2053"
"12509",45.066617,7.681535,"1","1","14","6064","2","2053"
"12510",45.066619,7.68888,"1","1","14","6064","2","2053"
"12511",45.066621,7.6847,"1","1","14","6064","2","2053"
"12512",45.066621,7.6847,"1","1","14","6064","2","2053"
"12515",45.066624,7.681647,"1","1","14","6064","2","2053"
"12516",45.066625,7.681878,"1","1","14","6064","2","2053"
"12517",45.066625,7.681878,"1","1","14","6064","2","2053"
"12518",45.066625,7.688959,"1","1","14","6064","2","2053"
"12521",45.066631,7.681684,"1","1","14","6064","2","2053"
"12522",45.066632,7.688916,"1","1","14","6064","2","2053"
"12525",45.06664,7.689174,"1","1","14","6064","2","2053"
"12526",45.066641,7.681477,"1","1","14","6064","2","2053"
"12527",45.066641,7.681636,"1","1","14","6064","2","2053"
