field_1,lat,lng,label,cores,predictions,ids,CLUSTER_ID
20089,45.07918,7.767205,2,1,"1 : 0.12042601, 11 : 0.07665745, 8 : 0.06801539",37154686754,
20090,45.07918,7.767205,2,1,"13 : 0.083877206, 7 : 0.03897345, 13 : 0.036985513",37607056450,
20091,45.07918,7.767205,2,1,"13 : 0.13547653, 13 : 0.04557527, 7 : 0.04078326",37154690214,
20092,45.07918,7.767205,2,1,"11 : 0.18797448, 8 : 0.09776212, 1 : 0.09197356",37154691084,
20093,45.07918,7.767205,2,1,"13 : 0.25486672, 4 : 0.22738543, 13 : 0.07237836",37154695514,
20094,45.07918,7.767205,2,1,"7 : 0.25744972, 7 : 0.044111248, 6 : 0.03607137",37154718504,
20095,45.07918,7.767205,2,1,"7 : 0.08255919, 8 : 0.048676327, 13 : 0.043030366",37154713104,
20096,45.07918,7.767205,2,1,"13 : 0.09946122, 7 : 0.056525234, 13 : 0.032422",37154715274,
20097,45.07918,7.767205,2,1,"7 : 0.12424356, 10 : 0.06408509, 4 : 0.0333639",24011657958,
20098,45.07918,7.767205,2,1,"7 : 0.16891472, 7 : 0.11515501, 7 : 0.06674845",37815781356,
20099,45.07918,7.767205,2,1,"13 : 0.05655907, 7 : 0.046764344, 7 : 0.032393903",37154716724,
20100,45.07918,7.767205,2,1,"2 : 0.079681136, 13 : 0.07656008, 7 : 0.044217594",37154710594,
20101,45.07918,7.767205,2,1,"13 : 0.081632584, 13 : 0.057493623, 7 : 0.04476517",37815781966,
20102,45.07918,7.767205,2,1,"13 : 0.19840294, 13 : 0.084713854, 7 : 0.05523906",37607044360,
20103,45.07918,7.767205,2,1,"13 : 0.23825154, 7 : 0.18394357, 10 : 0.104109555",37154709084,
20104,45.07918,7.767205,2,1,"4 : 0.5788481, 13 : 0.11083189, 9 : 0.021593792",37154693244,
20105,45.07918,7.767205,2,1,"4 : 0.5520634, 13 : 0.07001861, 9 : 0.034990795",37154687284,
20106,45.07918,7.767205,2,1,"2 : 0.2309668, 7 : 0.09028855, 7 : 0.07515408",37607064040,
20107,45.07918,7.767205,2,1,"13 : 0.25140935, 14 : 0.14864255, 2 : 0.06733532",37154699854,
20108,45.07918,7.767205,2,1,"13 : 0.09376515, 13 : 0.09144488, 13 : 0.07639773",37607057290,
20109,45.07918,7.767205,2,1,"2 : 0.10560993, 13 : 0.09844416, 13 : 0.038250513",37154708294,
20110,45.07918,7.767205,2,1,"2 : 0.304569, 7 : 0.20575404, 7 : 0.10580796",45061513674,
20111,45.07918,7.767205,2,1,"7 : 0.19221021, 7 : 0.05115653, 14 : 0.03750141",30846307347,
20112,45.07918,7.767205,2,1,"7 : 0.14009573, 2 : 0.078310624, 7 : 0.0664524",43969067440,
20113,45.07918,7.767205,2,1,"2 : 0.82520765, 7 : 0.032017574, 2 : 0.0074000973",45786219391,
20114,45.07918,7.767205,2,1,"7 : 0.100254364, 2 : 0.06801792, 13 : 0.06329842",45061513154,
20115,45.07918,7.767205,2,1,"2 : 0.26380116, 7 : 0.1533051, 2 : 0.08635406",31915017098,
20116,45.07918,7.767205,2,1,"3 : 0.292733, 13 : 0.089604616, 13 : 0.059500057",45786213491,
20117,45.07918,7.767205,2,1,"2 : 0.09981624, 7 : 0.099480346, 3 : 0.046982184",45061511824,
20118,45.07918,7.767205,2,1,"13 : 0.2691055, 3 : 0.18418492, 13 : 0.016130693",45061517994,
20119,45.07918,7.767205,2,1,"2 : 0.92284554, 7 : 0.013450431, 7 : 0.0038917253",44873318845,
20120,45.07918,7.767205,2,1,"7 : 0.45444575, 7 : 0.07820898, 2 : 0.041215595",45786221541,
20121,45.07918,7.767205,2,1,"13 : 0.13794744, 13 : 0.077960566, 7 : 0.032916553",45786218181,
20122,45.07918,7.767205,2,1,"7 : 0.32662693, 7 : 0.051646013, 13 : 0.041505665",30846307687,
20123,45.07918,7.767205,2,1,"13 : 0.41021636, 13 : 0.048089586, 3 : 0.035985317",45786220111,
20124,45.07918,7.767205,2,1,"10 : 0.12195613, 13 : 0.07526111, 12 : 0.07097683",45786221751,
20125,45.07918,7.767205,2,1,"7 : 0.18857354, 2 : 0.07976554, 13 : 0.05685309",31915014418,
20126,45.07918,7.767205,2,1,"7 : 0.07478876, 9 : 0.05314225, 13 : 0.04335882",45786221931,
20127,45.07918,7.767205,2,1,"8 : 0.8254046, 8 : 0.04424268, 5 : 0.019242188",44873319305,
20128,45.07918,7.767205,2,1,"13 : 0.12356895, 7 : 0.059501305, 14 : 0.05678036",45061512294,
20129,45.07918,7.767205,2,1,"13 : 0.23340127, 13 : 0.20258413, 7 : 0.019745927",45786214221,
20130,45.079248,7.766711,2,1,"5 : 0.19991857, 5 : 0.08112744, 9 : 0.06639938",31696077064,
20131,45.079248,7.766711,2,1,"9 : 0.70295626, 5 : 0.010840272, 8 : 0.00833055",32387255792,
20132,45.079271,7.768836,2,1,"11 : 0.38027963, 1 : 0.14902052, 1 : 0.0769698",38367599756,
20133,45.079322,7.766736,2,1,"11 : 0.7439832, 9 : 0.1877933, 6 : 0.023288488",31560555843,
20134,45.079405,7.766858,2,1,"6 : 0.5080463, 5 : 0.1490577, 11 : 0.06583332",49315164881,
20135,45.079414,7.767548,2,1,"6 : 0.92716646, 5 : 0.018289387, 5 : 0.012094294",49242860847,
20136,45.079419,7.766827,2,1,"11 : 0.72799605, 9 : 0.16203637, 6 : 0.01304306",32251455491,
20137,45.079419,7.766913,2,1,"11 : 0.6324091, 9 : 0.3016829, 9 : 0.011055163",32648113177,
20138,45.079444,7.766944,2,1,"11 : 0.9313035, 1 : 0.015333447, 11 : 0.010036844",27321401929,
20139,45.079445,7.767398,2,1,"2 : 0.51498777, 2 : 0.09583056, 2 : 0.08565818",48903513207,
20140,45.079445,7.767398,2,1,"4 : 0.83667123, 2 : 0.039733086, 2 : 0.023098962",48903501977,
20141,45.079445,7.767398,2,1,"7 : 0.07001902, 7 : 0.04488638, 2 : 0.043968733",37154718884,
20142,45.079445,7.767398,2,1,"7 : 0.33058253, 8 : 0.16334952, 13 : 0.10276101",37833064252,
20143,45.079445,7.767398,2,1,"10 : 0.09088937, 13 : 0.031000545, 10 : 0.028195202",24011598888,
20144,45.079445,7.767398,2,1,"13 : 0.3099267, 3 : 0.023087643, 7 : 0.021853281",37833056072,
20145,45.079445,7.767398,2,1,"13 : 0.69817746, 4 : 0.019453362, 7 : 0.018400833",37864409561,
20146,45.079445,7.767398,2,1,"13 : 0.13736498, 13 : 0.05653853, 2 : 0.03227",37864405051,
20147,45.079445,7.767398,2,1,"8 : 0.4473261, 8 : 0.24433203, 8 : 0.017438782",24011552838,
20148,45.079445,7.767398,2,1,"13 : 0.08433203, 8 : 0.05401044, 7 : 0.031020777",37606962830,
20149,45.079445,7.767398,2,1,"8 : 0.5449535, 8 : 0.17793839, 6 : 0.0072327373",37832943392,
20150,45.079445,7.767398,2,1,"8 : 0.72058743, 8 : 0.10736921, 6 : 0.0049941316",37815578366,
20151,45.079445,7.767398,2,1,"2 : 0.09292114, 8 : 0.060706247, 13 : 0.029621437",45061403684,
20152,45.079445,7.767398,2,1,"13 : 0.05795151, 7 : 0.05568292, 7 : 0.054663382",45061403144,
20153,45.079445,7.767398,2,1,"4 : 0.93422395, 13 : 0.025250401, 9 : 0.005864397",45731959092,
20154,45.079445,7.767398,2,1,"13 : 0.22257747, 9 : 0.07014312, 8 : 0.06235595",30842228557,
20155,45.079445,7.767398,2,1,"13 : 0.63065183, 4 : 0.070670515, 7 : 0.03977585",30842226507,
20156,45.079445,7.767398,2,1,"13 : 0.5452933, 4 : 0.18179052, 2 : 0.017213682",30842223417,
20157,45.079445,7.767398,2,1,"13 : 0.173621, 8 : 0.084919915, 8 : 0.044276267",30842222627,
20158,45.079445,7.767398,2,1,"13 : 0.62519, 4 : 0.16143619, 13 : 0.018556017",30842221257,
20159,45.079445,7.767398,2,1,"4 : 0.44837877, 13 : 0.30755818, 8 : 0.034004033",30842220677,
20160,45.079445,7.767398,2,1,"13 : 0.6240471, 4 : 0.12861794, 8 : 0.06194166",45731939392,
20161,45.079445,7.767398,2,1,"13 : 0.52237445, 13 : 0.17696507, 4 : 0.10966838",30842219527,
20162,45.079445,7.767398,2,1,"8 : 0.3173846, 4 : 0.09775807, 13 : 0.09025611",30842218107,
20163,45.079445,7.767398,2,1,"4 : 0.36488447, 13 : 0.34138194, 13 : 0.06962395",30842217527,
20164,45.079445,7.767398,2,1,"8 : 0.37726924, 8 : 0.12165544, 8 : 0.11176664",44869069855,
20165,45.079445,7.767398,2,1,"8 : 0.27572682, 8 : 0.23164396, 8 : 0.057982553",30842191597,
20166,45.079445,7.767398,2,1,"8 : 0.52185553, 8 : 0.21997628, 8 : 0.04682192",30842191127,
20167,45.079445,7.767398,2,1,"8 : 0.39238197, 8 : 0.23365198, 8 : 0.088029265",30842190147,
20168,45.079445,7.767398,2,1,"13 : 0.8446556, 3 : 0.023778921, 8 : 0.007975807",31910729068,
20169,45.079445,7.767398,2,1,"13 : 0.06341182, 14 : 0.041836254, 13 : 0.018873805",44869049665,
20170,45.079445,7.767398,2,1,"8 : 0.25854468, 8 : 0.13712844, 13 : 0.05932514",48902780688,
20171,45.079445,7.767398,2,1,"8 : 0.33219862, 8 : 0.21786065, 8 : 0.13435657",48903507607,
20172,45.079445,7.767398,2,1,"13 : 0.13758315, 13 : 0.06397641, 13 : 0.054353185",48903506542,
20173,45.079445,7.767398,2,1,"2 : 0.41154948, 12 : 0.029037604, 2 : 0.027088797",48903294526,
20174,45.079445,7.767398,2,1,"13 : 0.65359896, 12 : 0.10435954, 2 : 0.016133135",48903293231,
20175,45.079445,7.767398,2,1,"8 : 0.30455622, 8 : 0.24933796, 8 : 0.0814866",24011557108,
20176,45.079445,7.767398,2,1,"8 : 0.7127123, 13 : 0.03206095, 13 : 0.021697652",37606880800,
20177,45.079445,7.767398,2,1,"8 : 0.9505019, 8 : 0.0040739086, 9 : 0.0026459887",37832934722,
20178,45.079445,7.767398,2,1,"14 : 0.102426186, 2 : 0.07313144, 9 : 0.06001632",37833047662,
20179,45.079445,7.767398,2,1,"7 : 0.12711228, 13 : 0.09057, 7 : 0.032199074",24011576418,
20180,45.079445,7.767398,2,1,"7 : 0.17255509, 13 : 0.03432535, 2 : 0.030820174",37833057322,
20181,45.079445,7.767398,2,1,"4 : 0.2659122, 13 : 0.23127608, 6 : 0.0411083",24011555458,
20182,45.079445,7.767398,2,1,"8 : 0.6447295, 8 : 0.20518869, 8 : 0.02187081",24011555728,
20183,45.079445,7.767398,2,1,"13 : 0.22026691, 3 : 0.08595004, 13 : 0.04418893",37864408801,
20184,45.079445,7.767398,2,1,"8 : 0.14393933, 8 : 0.09762717, 8 : 0.037391517",37154547944,
20185,45.079445,7.767398,2,1,"8 : 0.507546, 8 : 0.29073888, 9 : 0.017336085",37815579436,
20186,45.079445,7.767398,2,1,"14 : 0.35313413, 7 : 0.027297603, 13 : 0.02639323",37154634754,
20187,45.079445,7.767398,2,1,"8 : 0.17434996, 9 : 0.15814906, 8 : 0.111986354",37606881560,
20188,45.079445,7.767398,2,1,"7 : 0.37755862, 8 : 0.27061394, 8 : 0.033697803",37833063782,
20189,45.079445,7.767398,2,1,"13 : 0.50400865, 7 : 0.13691807, 2 : 0.028762333",24011597168,
20190,45.079445,7.767398,2,1,"8 : 0.45878297, 8 : 0.14303632, 8 : 0.038538974",24011555158,
20191,45.079445,7.767398,2,1,"7 : 0.5326491, 9 : 0.38399684, 13 : 0.0065490277",37864411201,
20192,45.079445,7.767398,2,1,"8 : 0.8788061, 8 : 0.018448755, 7 : 0.003958344",37606879950,
20193,45.079445,7.767398,2,1,"8 : 0.78500205, 8 : 0.07904873, 8 : 0.041549403",24011554268,
20194,45.079445,7.767398,2,1,"4 : 0.22660017, 7 : 0.20524146, 13 : 0.12275296",24011598158,
20195,45.079445,7.767398,2,1,"13 : 0.6992729, 4 : 0.0883274, 4 : 0.030354278",37864406031,
20196,45.079445,7.767398,2,1,"8 : 0.85143435, 8 : 0.0015448657, 8 : 0.0014013582",37154539904,
20197,45.079445,7.767398,2,1,"13 : 0.11216739, 13 : 0.062180042, 7 : 0.041462198",37833058422,
20198,45.079445,7.767398,2,1,"8 : 0.39736, 8 : 0.22931872, 8 : 0.025964618",37864314531,
20199,45.079445,7.767398,2,1,"7 : 0.16807494, 13 : 0.10038391, 4 : 0.044483345",37864408001,
20200,45.079445,7.767398,2,1,"13 : 0.07933767, 8 : 0.06928625, 13 : 0.05413572",37815663806,
20201,45.079445,7.767398,2,1,"7 : 0.39524075, 8 : 0.28333917, 2 : 0.111939386",37833064942,
20202,45.079445,7.767398,2,1,"8 : 0.7367533, 8 : 0.07943705, 9 : 0.026242452",37606962120,
20203,45.079445,7.767398,2,1,"4 : 0.7453983, 2 : 0.052439816, 13 : 0.049122024",37606963140,
20204,45.079445,7.767398,2,1,"13 : 0.20045578, 7 : 0.02718888, 7 : 0.02419229",37833054492,
20205,45.079445,7.767398,2,1,"13 : 0.038384516, 2 : 0.03778661, 7 : 0.02495846",37833062122,
20206,45.079445,7.767398,2,1,"8 : 0.4983018, 8 : 0.25890318, 7 : 0.008983655",37154542804,
20207,45.079445,7.767398,2,1,"8 : 0.41251907, 8 : 0.2680491, 7 : 0.011445246",37832934022,
20208,45.079445,7.767398,2,1,"3 : 0.1300414, 4 : 0.08411528, 13 : 0.07185614",37833059582,
20209,45.079445,7.767398,2,1,"8 : 0.41751716, 8 : 0.38902628, 8 : 0.0157702",24011553798,
20210,45.079445,7.767398,2,1,"8 : 0.7950546, 8 : 0.08579493, 6 : 0.0075498996",37606965030,
20211,45.079445,7.767398,2,1,"8 : 0.46468207, 8 : 0.14249814, 8 : 0.1033276",37815577446,
20212,45.079445,7.767398,2,1,"8 : 0.27415776, 8 : 0.1594156, 8 : 0.11933888",37606962430,
20213,45.079445,7.767398,2,1,"8 : 0.450417, 8 : 0.27907002, 8 : 0.107136615",24011556168,
20214,45.079445,7.767398,2,1,"4 : 0.46760753, 8 : 0.12924632, 8 : 0.06538589",37606963760,
20215,45.079445,7.767398,2,1,"13 : 0.1815028, 4 : 0.14566903, 3 : 0.030800657",37833055002,
20216,45.079445,7.767398,2,1,"8 : 0.3194571, 8 : 0.19779554, 8 : 0.16377689",37606877190,
20217,45.079445,7.767398,2,1,"8 : 0.045252614, 7 : 0.025919722, 13 : 0.02434365",37833060082,
20218,45.079445,7.767398,2,1,"13 : 0.8840757, 12 : 0.006669345, 7 : 0.0053296173",37833058942,
20219,45.079445,7.767398,2,1,"8 : 0.51449215, 8 : 0.058166422, 13 : 0.020602494",37832933162,
20220,45.079445,7.767398,2,1,"8 : 0.50481015, 8 : 0.29456112, 8 : 0.020624084",37832944152,
20221,45.079445,7.767398,2,1,"13 : 0.45097196, 7 : 0.05710448, 13 : 0.019303372",37833055652,
20222,45.079445,7.767398,2,1,"13 : 0.4343385, 4 : 0.03651412, 7 : 0.027907964",37833065352,
20223,45.079445,7.767398,2,1,"13 : 0.09003099, 7 : 0.054192483, 13 : 0.038131427",37833066022,
20224,45.079445,7.767398,2,1,"7 : 0.065422, 7 : 0.03238434, 7 : 0.028792104",37833062602,
20225,45.079445,7.767398,2,1,"13 : 0.19314353, 4 : 0.07695529, 12 : 0.04348275",37864410481,
20226,45.079445,7.767398,2,1,"2 : 0.0655598, 8 : 0.03470479, 14 : 0.033534374",37833063032,
20227,45.079445,7.767398,2,1,"7 : 0.14275305, 7 : 0.091295056, 13 : 0.053884506",37607062120,
20228,45.079445,7.767398,2,1,"7 : 0.26084554, 7 : 0.045642346, 7 : 0.02035541",37154719314,
20229,45.079445,7.767398,2,1,"7 : 0.05749442, 2 : 0.029670002, 7 : 0.02525288",37154720034,
20230,45.079445,7.767398,2,1,"7 : 0.22462812, 2 : 0.15619428, 7 : 0.035855047",37154720554,
20231,45.079445,7.767398,2,1,"13 : 0.3320462, 9 : 0.12826838, 8 : 0.058965337",31910729858,
20232,45.079445,7.767398,2,1,"8 : 0.47369072, 8 : 0.3914564, 8 : 0.0062117428",44869066865,
20233,45.079445,7.767398,2,1,"8 : 0.20708051, 13 : 0.11984764, 13 : 0.10843266",45782135211,
20234,45.079445,7.767398,2,1,"2 : 0.42802638, 12 : 0.032044183, 3 : 0.024989842",31910726768,
20235,45.079445,7.767398,2,1,"8 : 0.39219555, 7 : 0.09457602, 8 : 0.05609194",31910731518,
20236,45.079445,7.767398,2,1,"13 : 0.055011306, 13 : 0.050714035, 13 : 0.049411215",44869049885,
20237,45.079445,7.767398,2,1,"13 : 0.27007997, 13 : 0.1483199, 13 : 0.07100593",45731935192,
20238,45.079445,7.767398,2,1,"8 : 0.6763928, 13 : 0.0623693, 8 : 0.056619685",45057328904,
20239,45.079445,7.767398,2,1,"13 : 0.20917228, 8 : 0.021511462, 8 : 0.017670438",44869070385,
20240,45.079445,7.767398,2,1,"6 : 0.46542665, 6 : 0.13771822, 9 : 0.115573004",30842216017,
20241,45.079445,7.767398,2,1,"8 : 0.34645122, 8 : 0.09252149, 8 : 0.06513414",31910753108,
20242,45.079445,7.767398,2,1,"13 : 0.44498897, 4 : 0.10775919, 9 : 0.057876494",31910777388,
20243,45.079445,7.767398,2,1,"8 : 0.41863754, 8 : 0.37217212, 8 : 0.039523322",31910743148,
20244,45.079445,7.767398,2,1,"8 : 0.4553643, 8 : 0.25381026, 8 : 0.019239392",31910713158,
20245,45.079445,7.767398,2,1,"8 : 0.10884014, 8 : 0.034270577, 8 : 0.032470297",44869073125,
20246,45.079445,7.767398,2,1,"8 : 0.48399767, 8 : 0.21033536, 8 : 0.04976739",30842188357,
20247,45.079445,7.767398,2,1,"4 : 0.6489011, 13 : 0.13520004, 9 : 0.02461529",30842210367,
20248,45.079445,7.767398,2,1,"8 : 0.089503065, 13 : 0.06819526, 8 : 0.057444297",45731956272,
20249,45.079445,7.767398,2,1,"8 : 0.46831468, 8 : 0.112439364, 8 : 0.083045594",31910740398,
20250,45.079445,7.767398,2,1,"4 : 0.36643437, 13 : 0.35457557, 13 : 0.05428411",30842188127,
20251,45.079445,7.767398,2,1,"8 : 0.18515384, 8 : 0.16186689, 8 : 0.090492986",30842189727,
20252,45.079445,7.767398,2,1,"13 : 0.8049664, 13 : 0.08815026, 2 : 0.005661229",31910778238,
20253,45.079445,7.767398,2,1,"13 : 0.19255471, 13 : 0.07154572, 14 : 0.03575775",31910726178,
20254,45.079445,7.767398,2,1,"8 : 0.74864525, 8 : 0.09335959, 8 : 0.03494002",30842189287,
20255,45.079445,7.767398,2,1,"13 : 0.33366436, 13 : 0.04183558, 13 : 0.0363681",30842171707,
20256,45.079445,7.767398,2,1,"13 : 0.63409466, 2 : 0.029814247, 4 : 0.018599195",31910727388,
20257,45.079445,7.767398,2,1,"8 : 0.7761847, 8 : 0.034893338, 8 : 0.034457605",31910713678,
20258,45.079445,7.767398,2,1,"13 : 0.7906811, 13 : 0.04611494, 4 : 0.04189096",30842230367,
20259,45.079445,7.767398,2,1,"8 : 0.32640275, 8 : 0.1744831, 8 : 0.03666357",31910742578,
20260,45.079445,7.767398,2,1,"13 : 0.8022706, 2 : 0.0141305495, 8 : 0.0047643757",31910730738,
20261,45.079445,7.767398,2,1,"13 : 0.16582909, 7 : 0.133609, 2 : 0.041475367",31910720888,
20262,45.079445,7.767398,2,1,"8 : 0.5540392, 8 : 0.105651125, 8 : 0.02925426",30842211407,
20263,45.079445,7.767398,2,1,"8 : 0.4421821, 8 : 0.17114727, 8 : 0.056940246",30842195067,
20264,45.079445,7.767398,2,1,"13 : 0.5052994, 4 : 0.3199094, 9 : 0.027897352",45731948462,
20265,45.079445,7.767398,2,1,"13 : 0.669282, 4 : 0.094146155, 9 : 0.07970312",44869069225,
20266,45.079445,7.767398,2,1,"8 : 0.19723648, 4 : 0.09922995, 13 : 0.09567026",45731923962,
20267,45.079445,7.767398,2,1,"8 : 0.304632, 8 : 0.27562723, 8 : 0.094192296",45782134521,
20268,45.079445,7.767398,2,1,"13 : 0.2209545, 8 : 0.18119821, 4 : 0.07989478",30842218787,
20269,45.079445,7.767398,2,1,"4 : 0.33384374, 13 : 0.1758011, 13 : 0.114913926",30842221797,
20270,45.079445,7.767398,2,1,"4 : 0.31485334, 13 : 0.21275821, 13 : 0.044771705",30842214887,
20271,45.079445,7.767398,2,1,"4 : 0.4219429, 13 : 0.2616773, 9 : 0.030347295",31910714028,
20272,45.079445,7.767398,2,1,"4 : 0.1944745, 13 : 0.18184198, 8 : 0.12498949",30842229337,
20273,45.079445,7.767398,2,1,"13 : 0.24940486, 13 : 0.060793925, 2 : 0.054067988",44869048875,
20274,45.079445,7.767398,2,1,"4 : 0.3975806, 13 : 0.35350963, 8 : 0.03434587",45057329744,
20275,45.079445,7.767398,2,1,"13 : 0.06782599, 13 : 0.058663804, 2 : 0.0398771",31910724378,
20276,45.079445,7.767398,2,1,"8 : 0.49743307, 8 : 0.22722416, 8 : 0.023624282",30842190587,
20277,45.079445,7.767398,2,1,"2 : 0.4174153, 13 : 0.09885436, 7 : 0.04281678",45061420944,
20278,45.079445,7.767398,2,1,"2 : 0.12418116, 13 : 0.057997003, 13 : 0.04916247",45061404584,
20279,45.079445,7.767398,2,1,"13 : 0.16671951, 13 : 0.062111456, 13 : 0.0533154",45061421544,
20280,45.079445,7.767398,2,1,"13 : 0.08373108, 7 : 0.077850476, 7 : 0.065477535",30846240297,
20281,45.079445,7.767398,2,1,"13 : 0.052608643, 7 : 0.04768042, 7 : 0.033736188",45061418644,
20282,45.079445,7.767398,2,1,"7 : 0.15734798, 2 : 0.08066056, 7 : 0.03374429",45061403404,
20283,45.079445,7.767398,2,1,"8 : 0.34803072, 2 : 0.036124416, 8 : 0.026765259",30846236997,
20284,45.079445,7.767398,2,1,"13 : 0.18195732, 7 : 0.06401741, 7 : 0.048363443",45786151181,
20285,45.079445,7.767398,2,1,"7 : 0.08457033, 2 : 0.06795239, 7 : 0.039350767",31914926938,
20286,45.079445,7.767398,2,1,"8 : 0.52054775, 13 : 0.09734938, 7 : 0.03881736",30846240617,
20287,45.079445,7.767398,2,1,"2 : 0.100416064, 13 : 0.055350985, 13 : 0.045138795",45061422584,
20288,45.079445,7.767398,2,1,"13 : 0.13903272, 2 : 0.04312557, 8 : 0.038570564",31914930638,
20289,45.079445,7.767398,2,1,"2 : 0.15724787, 7 : 0.038534936, 13 : 0.033898618",31914922558,
20290,45.079445,7.767398,2,1,"7 : 0.13010675, 13 : 0.07665253, 13 : 0.055896316",31914924698,
20291,45.079445,7.767398,2,1,"2 : 0.08203348, 2 : 0.076582894, 7 : 0.06788334",45061408994,
20292,45.079445,7.767398,2,1,"13 : 0.29649195, 13 : 0.07506449, 13 : 0.05975053",45786144531,
20293,45.079445,7.767398,2,1,"13 : 0.12880346, 2 : 0.10050255, 2 : 0.031088887",31914925698,
20294,45.079445,7.767398,2,1,"7 : 0.16671003, 2 : 0.14181681, 13 : 0.12629999",45061419084,
20295,45.079445,7.767398,2,1,"7 : 0.11716294, 7 : 0.08441647, 2 : 0.06449809",45786214931,
20296,45.079445,7.767398,2,1,"13 : 0.1399796, 13 : 0.09727571, 7 : 0.07458363",30846309137,
20297,45.079445,7.767398,2,1,"13 : 0.09301, 13 : 0.076305225, 13 : 0.0749932",45786222821,
20298,45.079445,7.767398,2,1,"4 : 0.31706372, 13 : 0.21647121, 9 : 0.014878955",45786215911,
20299,45.079445,7.767398,2,1,"13 : 0.09752867, 7 : 0.060109973, 7 : 0.049394354",44873320065,
20300,45.079445,7.767398,2,1,"13 : 0.6008803, 4 : 0.20629592, 7 : 0.018393004",45731944512,
20301,45.079445,7.767398,2,1,"8 : 0.73765916, 13 : 0.051413093, 8 : 0.016950633",30842187767,
20302,45.079445,7.767398,2,1,"7 : 0.05975996, 2 : 0.042504825, 13 : 0.036695514",45786147741,
20303,45.079445,7.767398,2,1,"7 : 0.12273422, 7 : 0.079360545, 7 : 0.07299502",45061404954,
20304,45.079445,7.767398,2,1,"13 : 0.12639835, 13 : 0.041148655, 2 : 0.017717227",45061402864,
20305,45.079445,7.767398,2,1,"2 : 0.4720769, 13 : 0.07844942, 7 : 0.025928214",44873263465,
20306,45.079445,7.767398,2,1,"2 : 0.1283419, 7 : 0.07258368, 7 : 0.05921582",31914931938,
20307,45.079445,7.767398,2,1,"7 : 0.13108325, 13 : 0.05404496, 13 : 0.049025204",45786223231,
20308,45.079445,7.767398,2,1,"8 : 0.22433512, 7 : 0.14836593, 8 : 0.11829378",48903506812,
20309,45.079445,7.767398,2,1,"2 : 0.1825258, 7 : 0.059755173, 8 : 0.014503894",48902771498,
20310,45.079445,7.767398,2,1,"7 : 0.055663157, 8 : 0.049019516, 13 : 0.028623715",48903504327,
20311,45.079445,7.767398,2,1,"13 : 0.047318645, 10 : 0.045267683, 12 : 0.045047745",48903504982,
20312,45.079445,7.767398,2,1,"2 : 0.21148698, 7 : 0.045059748, 13 : 0.044134896",48902770513,
20313,45.079445,7.767398,2,1,"2 : 0.05555221, 13 : 0.048209418, 7 : 0.048179977",48903500782,
20314,45.079445,7.767398,2,1,"8 : 0.5929633, 8 : 0.20458345, 8 : 0.009912671",48903506762,
20315,45.079445,7.767398,2,1,"8 : 0.5236395, 8 : 0.09310544, 8 : 0.030699696",48903295886,
20316,45.079445,7.767398,2,1,"13 : 0.15386812, 14 : 0.080353126, 13 : 0.05568715",48903505287,
20317,45.079445,7.767398,2,1,"13 : 0.28295463, 7 : 0.25172916, 7 : 0.05286873",48903292811,
20318,45.079445,7.767398,2,1,"9 : 0.15792471, 13 : 0.05866929, 2 : 0.040493626",48902770133,
20319,45.079445,7.767398,2,1,"8 : 0.8844663, 8 : 0.011514863, 7 : 0.009860547",48903507237,
20320,45.079445,7.767398,2,1,"13 : 0.04827969, 8 : 0.04518611, 8 : 0.04142977",48903504277,
20321,45.079445,7.767398,2,1,"8 : 0.66316706, 8 : 0.16932948, 8 : 0.025322681",48903290511,
20322,45.079445,7.767398,2,1,"8 : 0.35292074, 8 : 0.10331876, 8 : 0.06775009",48903506172,
20323,45.079445,7.767398,2,1,"13 : 0.10880905, 7 : 0.055582333, 13 : 0.04489876",48903296861,
20324,45.079445,7.767398,2,1,"8 : 0.09922112, 7 : 0.08707601, 13 : 0.06982765",48902774548,
20325,45.079445,7.767398,2,1,"13 : 0.8857505, 14 : 0.010422527, 12 : 0.0036365928",48902767878,
20326,45.079445,7.767398,2,1,"7 : 0.14726174, 8 : 0.041134145, 13 : 0.027593637",48903503357,
20327,45.079445,7.767398,2,1,"9 : 0.28846696, 12 : 0.19402388, 13 : 0.07300713",48903506672,
20328,45.079445,7.767398,2,1,"13 : 0.12684016, 2 : 0.12174902, 12 : 0.0640682",48903290126,
20329,45.079445,7.767398,2,1,"8 : 0.75018585, 8 : 0.02393429, 8 : 0.019051025",48903297166,
20330,45.079445,7.767398,2,1,"8 : 0.8337983, 8 : 0.031283394, 8 : 0.01626055",48903296296,
20331,45.079445,7.767398,2,1,"13 : 0.3482256, 2 : 0.072424404, 7 : 0.053051367",48903295406,
