,lat,lng,label,counters
58,45.06259765,7.64263446,0,130
59,45.06259765,7.64263446,0,130
60,45.0620938134,7.6428419352,0,85
61,45.0620938134,7.6428419352,0,85
62,45.0620938134,7.6428419352,0,85
63,45.0680512,7.6427919,0,446
64,45.0680512,7.6427919,0,446
65,45.0680512,7.6427919,0,446
66,45.089899,7.643002,0,49
67,45.089899,7.643002,0,49
68,45.089899,7.643002,0,49
69,45.0660441884,7.6461715326,0,249
70,45.0660441884,7.6461715326,0,249
71,45.0660441884,7.6461715326,0,249
72,45.075102815,7.645507893,0,209
73,45.075102815,7.645507893,0,209
74,45.075102815,7.645507893,0,209
75,45.0577885693,7.6473107138,0,39
76,45.0577885693,7.6473107138,0,39
77,45.0577885693,7.6473107138,0,39
78,45.0333,7.65,0,521
79,45.0333,7.65,0,521
80,45.0333,7.65,0,521
81,45.1140532,7.6432792,0,597
82,45.1140532,7.6432792,0,597
83,45.1140532,7.6432792,0,597
84,45.07758,7.64703,0,249
85,45.07758,7.64703,0,249
86,45.07758,7.64703,0,249
87,45.0429601477,7.6517800678,0,16
88,45.0429601477,7.6517800678,0,16
89,45.0429601477,7.6517800678,0,16
90,45.0574095627,7.6520084819,0,140
91,45.0574095627,7.6520084819,0,140
92,45.0574095627,7.6520084819,0,140
93,45.0544,7.65386,0,20
94,45.0544,7.65386,0,20
95,45.0544,7.65386,0,20
96,45.030746673,7.656459415,0,173
97,45.030746673,7.656459415,0,173
98,45.030746673,7.656459415,0,173
99,45.0205056,7.6580006,0,161
100,45.0205056,7.6580006,0,161
101,45.0205056,7.6580006,0,161
102,45.08161,7.65438,0,145
103,45.08161,7.65438,0,145
104,45.08161,7.65438,0,145
105,45.07379239,7.65665754,0,68
106,45.07379239,7.65665754,0,68
107,45.07379239,7.65665754,0,68
108,45.0677133305,7.6582283434,0,30
109,45.0677133305,7.6582283434,0,30
110,45.0677133305,7.6582283434,0,30
111,45.0302004,7.661891,0,1024
112,45.0302004,7.661891,0,1024
113,45.0302004,7.661891,0,1024
114,45.0917225958,7.6572291581,0,304
115,45.0917225958,7.6572291581,0,304
116,45.0917225958,7.6572291581,0,304
117,45.0288472699,7.6637579128,0,106
